time,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
17.26,13379,25798,13043,16452,12339,736,13187,65535,24533,23701,24870,912,28807,2256,28166,65535
17.291,18660,23861,14867,20565,13955,784,19028,65535,30423,18996,23221,944,30311,4353,27094,65535
17.322,15315,20997,12643,20949,12242,768,2304,65535,31047,16884,23701,944,30663,14723,26566,65535
17.352,17508,22613,12995,18164,13411,736,11890,65535,30791,18436,25622,928,31111,14067,23909,65535
17.381,17588,21861,12082,13843,14067,720,8882,65535,30535,19092,27302,960,31751,3360,24918,65535
17.412,21637,20132,12050,17380,10930,784,7041,65535,32391,18244,25158,928,31943,15363,23557,65535
17.442,17588,8129,11858,15923,7409,1968,14419,65535,32984,18308,30375,992,31255,16964,25030,65535
17.472,18452,8562,10418,15235,10914,3536,16644,65535,34120,16355,25942,944,31143,18980,20468,65535
17.502,16404,8498,9922,12979,3456,4353,11746,65535,30007,16163,27126,960,31463,18004,18068,65535
17.534,16083,3920,6337,1024,4705,2592,13395,65535,29911,13283,28486,944,31703,20805,16804,65535
17.563,18964,3856,7697,2368,5633,656,13379,65535,31559,13395,28006,928,31687,19220,20372,65535
17.593,19364,4257,5505,2336,6113,736,13251,65535,34776,12931,26790,944,31751,19876,20452,65535
17.624,21973,3488,7345,2512,6609,800,12819,65535,34840,12643,28711,944,31623,10754,20356,65535
17.655,21893,4369,7041,2080,8177,896,12066,65535,34184,13651,27974,928,32167,18628,23205,65535
17.685,19268,7265,10242,2304,8322,704,12979,65535,34232,13475,26262,928,31239,19748,24261,65535
17.714,22421,7249,8962,1360,7649,1728,12082,65535,34168,13539,24886,928,30823,19956,24277,65535
17.745,21413,7041,9554,16932,6241,656,12307,65535,33384,13763,24902,912,31271,21829,25046,65535
17.775,15107,7105,11810,17348,7009,656,11586,65535,25478,12883,21893,848,28919,16916,24421,65535
17.806,12867,6577,10530,16660,6273,592,8322,65535,18340,10578,18708,384,23765,368,22517,65535
17.836,400,6417,3488,9474,352,352,384,65535,10130,368,21653,384,15891,368,14115,65535
17.867,608,4625,4177,1424,1936,352,352,65535,400,352,19524,384,14147,384,3408,65535
17.896,1184,352,4321,1664,3488,352,384,65535,384,352,18980,384,15091,368,3504,65535
17.926,3664,352,4913,2864,2016,352,352,65535,1376,352,17348,352,14019,368,2976,65535
17.957,3472,368,5521,3792,1760,352,352,65535,5041,352,17380,352,13475,352,2000,65535
17.987,3648,816,5505,3936,1792,352,352,65535,400,352,16964,384,14291,368,3040,65535
18.017,1472,368,7409,4016,2016,352,352,65535,384,352,19844,368,13459,368,3200,65535
18.047,2336,352,8177,6097,1776,352,352,65535,400,352,20949,384,13491,352,2912,65535
18.078,400,352,8882,5825,1984,352,352,65535,384,352,20869,384,16355,352,2560,400
18.107,704,368,5585,4513,1488,352,352,65535,384,352,20821,368,16612,352,2096,65439
18.137,400,352,6801,4385,1424,352,352,65535,4913,352,21045,384,15923,10114,1824,384
18.167,14739,384,9506,3024,4657,1472,4801,65535,25526,7057,28102,384,27766,20052,18132,65535
18.198,17572,3600,10946,4032,8322,4321,12162,65535,33416,15651,29895,368,30631,23653,23893,65535
18.228,21973,20452,9154,7297,8194,4769,19380,65535,35352,15939,31767,784,30935,21605,23957,65535
18.258,24565,27526,12979,13123,13747,5985,20885,65535,35992,25606,31719,5009,30295,24774,28775,65535
18.289,24277,26646,15235,14883,14243,10626,25734,65535,35432,24037,34648,4289,31703,26854,31271,65535
18.319,25894,27990,17492,21893,17252,12226,22085,65535,36312,26022,35144,4641,32407,29511,30887,65535
18.35,25430,27238,23461,19524,17044,11458,25526,65535,37705,26598,37225,9714,32968,28118,29415,65535
18.38,26118,27430,18580,19284,19172,12050,20965,65535,34920,25718,36392,9714,33592,28582,30903,65535
18.41,28086,30519,18740,20629,20052,11986,21045,65535,35992,26742,35736,9938,33128,24565,31575,65535
18.44,26518,29111,19380,22805,17028,11538,22197,65535,36792,26822,34712,9922,33112,26502,31527,65455
18.47,27910,30423,22709,23221,16067,8738,22837,65535,37385,25430,34200,8754,32776,22085,34232,65535
18.501,29863,29655,20260,22325,17092,9410,24149,65535,37577,26790,34024,8722,33176,21429,31927,65535
18.532,29527,31767,21301,25542,19844,18500,22709,65535,35928,26582,33832,9986,33736,25542,31367,65535
18.562,30871,31175,22565,25782,22037,18356,25430,65535,37129,25558,35240,10162,33480,21429,32856,65535
18.599,26854,30263,21541,26262,19604,17908,27302,65535,37593,24710,35976,10722,33752,21317,34280,65455
18.629,25270,31143,21301,24710,20052,11570,22437,65535,36360,25766,34472,10818,32936,22037,30151,65535
18.666,25174,24501,17812,14723,16804,10834,22805,65535,35128,24614,30983,10274,27990,19524,26294,65535
18.697,22581,24565,13603,10946,18884,1680,18628,65535,30567,23605,25894,10130,19796,23045,24565,65439
18.727,18052,20613,11234,10482,15859,2992,17924,65535,23621,15523,25238,384,16852,22805,18500,65535
18.757,15123,6017,5297,1344,7233,3328,5089,65535,15235,9890,22453,3968,16083,18580,7425,65535
18.787,4048,3456,4177,2192,7553,352,400,65535,11058,1904,4785,8514,14275,9266,6353,65535
18.82,400,3328,2608,384,1872,352,384,65535,3424,352,768,336,15507,12130,5137,65247
18.85,400,448,3888,1536,2016,352,384,65535,4353,352,18868,368,19540,1168,5025,65503
18.88,3760,352,1872,1888,3040,352,3248,65535,1744,384,17716,384,15187,352,3344,65455
18.91,6817,352,944,1552,3584,352,1248,65535,1824,352,20020,352,14739,368,3296,65535
18.94,576,352,2240,2624,3296,352,384,65535,10162,384,19556,384,16035,384,4048,65455
18.97,400,352,4113,2352,3248,352,352,65535,832,672,19044,384,15843,384,4321,65535
19.0,2960,352,5505,2464,3376,352,352,65535,2400,512,18996,384,18468,384,4064,65535
19.031,4833,352,3504,2688,3776,352,352,65535,2192,352,17172,352,19348,352,3488,65535
19.061,5137,368,3984,2512,3472,336,352,65535,400,352,17812,368,15667,384,3360,65535
19.091,5249,384,3664,2352,3104,352,352,65535,2128,352,17604,368,19572,384,3408,65535
19.121,5329,352,4577,2080,3024,352,352,65535,5217,384,19892,384,19668,384,3488,65535
19.151,5281,384,4000,2304,2640,352,352,65535,5217,352,18948,384,19732,368,3296,65535
19.181,5425,368,3360,1120,2624,368,336,65535,21909,384,15667,384,25414,384,4545,65519
19.211,17300,384,5041,800,7729,352,352,65535,29655,384,26278,384,28454,12707,7073,65535
19.242,18948,384,11522,2608,7617,400,11426,65535,31591,8322,28935,384,30599,16932,13219,65535
19.272,23637,400,12002,3888,10322,608,14755,65535,35464,15299,30135,400,31815,13123,24165,65535
19.302,26342,9874,14179,5457,12515,5969,20164,65535,33608,17044,31463,384,32135,20501,26726,65535
19.332,28246,24325,17380,19076,17972,4497,18340,65535,35512,23861,30151,400,30423,21141,32727,65535
19.363,25734,26678,16339,23429,15843,672,13651,65535,33576,24614,29143,384,32119,13411,35096,63903
19.393,23205,28102,18116,26726,15123,384,14419,65535,30007,26278,27974,384,32984,15875,35496,65535
19.423,19780,26694,20436,31383,16067,4497,15923,65535,30391,25718,28470,384,31111,5553,35160,65535
19.454,21589,25142,17220,31495,15123,3248,11970,65535,33720,25830,30503,400,31383,2592,35416,65487
19.483,20164,25526,23685,31927,17060,2368,11090,65535,33304,26358,30535,384,32952,2368,35656,65263
19.514,23397,25910,15507,32519,14387,3088,12931,65535,31943,22629,28679,400,32167,3712,35000,65359
19.544,21589,28502,18436,26950,19540,18644,12739,65535,30311,25846,29591,400,30519,4529,33384,65391
19.575,20436,26214,18132,26902,19044,15875,9698,65535,34008,25990,26934,384,32311,5393,33400,65055
19.605,19076,26694,17668,27990,18628,5809,8290,65535,34088,26150,27702,400,30791,10834,33128,65375
19.634,20340,26822,10066,27894,14931,7377,14883,65535,32936,24998,27702,400,32631,6369,33304,65199
19.666,21509,24870,14435,26374,18452,7905,14611,65535,32039,24373,29255,400,31559,17748,32551,65119
19.696,21125,23893,12547,20581,17316,384,14179,65535,31159,24149,23989,384,32151,15539,32567,65247
19.726,20949,24197,12803,17636,16355,384,12723,65535,27494,24037,27398,400,30407,13187,30871,65439
19.756,20933,21509,8530,19204,16948,8338,12707,65535,25126,19620,27574,400,24549,13443,25062,65439
19.787,15763,5601,5377,17588,14995,384,12435,65535,8322,15635,27542,400,15683,16468,23029,65295
19.818,14435,4064,2352,16404,14819,384,15027,65535,7553,11826,25670,384,15955,12130,17940,65535
19.848,9058,4481,1584,8754,5953,384,384,65535,5889,13187,22389,384,16179,10706,20404,64767
19.878,4273,4817,384,3104,9474,384,384,65535,416,6961,20837,384,14755,384,15331,65487
