time,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
18.093,352,352,3264,3776,2864,1216,352,65535,352,5585,19492,352,22293,352,816,65535
18.124,384,352,3104,3792,3232,2048,336,65535,368,4993,19076,352,22085,352,1952,65423
18.153,352,352,3136,3760,2608,352,352,65535,352,384,16131,352,21157,992,1600,65375
18.184,384,352,2816,3792,2960,352,336,65535,384,352,15139,352,22293,352,400,352
18.214,352,336,3936,736,1808,352,352,65535,5201,512,14419,352,16676,352,368,65535
18.243,352,352,4032,368,2016,352,336,65535,6577,4721,15987,352,15923,352,352,65535
18.274,384,352,4161,608,2368,352,352,65535,7137,7089,14307,352,16596,384,352,65535
18.304,768,336,4401,2736,2256,352,352,65535,6929,4785,15043,352,17556,352,352,65535
18.334,400,352,4225,2768,3216,352,352,65535,9058,6033,8866,352,18628,352,352,65535
18.364,1712,352,5505,2992,3472,352,336,65535,14979,6017,15667,368,19844,352,336,65535
18.394,1328,352,6305,352,4032,352,352,65535,10546,6049,5729,352,20501,352,1488,65535
18.432,2560,352,6561,352,4145,352,352,65535,8049,6961,8033,352,18980,352,3472,65535
18.461,800,352,4273,352,1888,352,352,65535,14627,6881,13651,352,21189,352,14867,65535
18.492,352,352,2512,352,2640,352,352,65535,11970,21205,16404,5441,21285,11874,19796,65535
18.523,384,352,3584,352,5505,352,352,65535,11266,23717,19156,8850,24373,16388,21141,65535
18.553,384,352,480,352,6593,5345,352,65535,6417,24085,16916,9234,23029,11714,22037,65535
18.582,352,352,1056,352,12851,5313,352,65535,9122,24021,6785,8866,24261,12723,23317,65503
18.612,1840,352,1840,352,13267,352,10338,65535,7249,17476,352,352,23813,352,24197,65535
18.642,7985,352,6433,352,4625,3024,14243,65535,10338,6433,14051,352,20404,1712,10546,65535
18.673,3344,352,4545,944,7729,400,10914,65535,9090,352,17956,352,21205,9122,15491,688
18.703,10146,352,6593,800,7425,352,336,65535,368,352,14787,6321,18468,7569,12899,65535
18.733,3872,352,8578,464,8161,352,336,65535,368,352,7105,4129,19588,16211,5089,65471
18.763,4177,352,9314,1088,9346,352,352,65535,352,352,6449,352,20052,16275,432,65535
18.793,4032,352,9042,1920,5873,336,352,65535,368,352,6993,352,20757,16227,336,65423
18.822,4865,352,7153,512,5409,352,352,65535,4417,352,336,352,20052,352,352,352
18.854,17684,352,1808,14755,2256,336,352,65535,6193,352,20853,352,22181,352,352,65535
18.884,2464,352,352,8770,3088,352,352,65535,5713,352,17060,352,23077,352,4529,64863
18.913,2112,352,352,4801,2976,352,352,65535,5857,352,1104,352,22021,352,13875,65535
18.943,2768,352,7041,13331,5009,352,352,65535,5441,352,352,336,21445,352,18980,352
18.973,656,352,10082,352,6529,336,352,65535,5665,352,13363,352,21429,352,16804,65535
19.003,560,352,5361,3472,3472,352,352,65535,3824,352,336,336,20404,352,1616,65535
19.033,6145,352,4577,976,2976,352,352,65535,1600,352,352,336,20581,352,1536,65535
19.064,2576,352,6033,1664,3104,352,336,65535,4993,352,352,352,19076,352,2112,65535
19.094,4016,352,6161,2240,3280,336,352,65535,4641,352,352,352,20709,336,1280,65535
19.124,2448,352,5921,1248,6417,352,336,65535,6401,336,352,352,19876,352,1824,65535
19.153,400,352,6177,9234,6801,352,352,65535,6753,2752,3200,5169,21173,4625,2992,65535
19.184,432,5809,2544,32904,9186,3280,352,65535,6033,3248,2368,352,20132,8754,1472,65535
19.215,384,8738,416,40489,10706,352,352,65535,4641,4705,400,352,19684,352,4673,65535
19.245,352,22085,1168,43178,16147,384,352,65535,9282,5313,6849,7633,18996,352,2992,65535
19.275,384,22197,2096,42954,15779,1952,384,65535,14435,12274,16788,6481,18148,1792,704,65535
19.305,5201,21637,1888,39129,16596,880,1344,65535,19860,7137,19524,6913,17092,6737,3472,65535
19.335,2352,27846,2032,34728,13043,352,352,65535,24565,7505,11074,6993,20949,12867,3632,65535
19.365,12387,25990,608,17988,4497,3936,656,65535,1440,10434,16291,352,12691,352,12643,352
19.396,1616,28967,400,29143,16500,352,16644,65535,21269,17236,18036,352,400,352,13779,65215
19.427,4369,30695,2560,29095,19044,352,14403,65535,24565,17460,22469,352,3008,352,11234,61727
19.457,5121,30503,400,27078,20340,4641,16836,65535,24213,16131,22709,352,416,352,10594,65439
19.486,5377,26662,512,21029,20180,352,9730,65535,25350,16788,23573,352,1984,352,10114,65359
19.517,3216,26950,992,21957,20004,1024,9794,65535,26374,17316,20917,352,384,352,8546,65535
19.547,2512,23685,960,18900,20613,352,11330,65535,28935,17060,19636,352,2096,352,9346,65455
19.577,6721,19988,2576,14387,16916,352,10626,65535,28839,16548,21045,352,5121,352,9426,65535
19.608,4273,8658,1984,13811,21317,352,10242,65535,29847,16708,22021,368,15587,352,8418,65487
19.638,2656,6161,4673,10450,15907,352,352,65535,32039,5169,10082,352,6865,352,960,65439
19.668,4225,352,592,352,12867,352,352,65535,21957,352,8738,352,18308,352,1872,352
19.697,528,352,352,336,2736,352,336,65535,352,352,3904,352,19444,352,1888,65535
19.729,384,352,928,352,3280,336,336,65535,9170,352,9026,352,17892,352,1632,352
19.759,352,352,816,352,3232,352,336,65535,13331,352,6273,336,18260,352,1664,65487
19.788,2544,352,992,352,2832,352,352,65535,17892,352,4417,352,19412,496,1584,65487
19.818,368,352,352,352,1984,352,352,65535,23573,352,5825,352,23397,1808,1584,352
19.848,608,352,3984,336,1200,352,352,65535,26054,352,5089,352,22421,352,2400,352
19.878,1488,448,11042,608,4257,480,11026,65535,12851,592,13859,5809,26550,672,3296,65535
19.908,1072,544,9346,576,8210,560,14275,65535,8498,608,14275,608,32727,768,16035,65535
19.944,2752,640,15379,816,5905,576,9954,65535,9762,656,12867,640,32343,768,23285,65535
19.975,3376,640,19892,704,592,528,512,65535,19988,704,17700,688,24662,720,28518,65535
20.005,8177,11938,22229,1456,3584,544,528,65535,21077,736,14275,656,19892,672,30167,65535
20.034,13107,22629,21781,3776,10882,640,560,65535,21525,768,10210,608,17460,688,28198,65535
20.065,3776,24389,20485,18244,13971,672,576,65535,23573,768,9634,608,18260,688,28951,65535
20.097,1344,25430,10834,31175,13443,704,592,65535,9410,656,12371,656,17124,656,28054,65535
20.127,1344,24565,12803,29095,13411,672,560,65535,6865,7409,17588,3376,15107,656,25030,65535
20.157,768,1808,10658,1920,2816,2336,11842,65535,8177,6193,19604,688,20805,688,14291,65535
20.188,2384,8177,4113,976,13011,848,3328,65535,1856,5313,25494,752,21525,1312,6497,576
20.217,3120,8177,624,736,14675,688,560,65535,17172,688,25350,720,13059,5985,4641,560
20.247,16179,24165,5969,1552,10754,608,544,65535,11138,624,24630,720,15635,2464,9666,592
20.285,12194,15763,7905,2384,3584,528,512,65535,7905,10882,22421,736,19812,704,2144,1360
20.316,4625,576,7777,1888,2976,544,512,65535,8466,23685,17572,704,21653,688,3280,65535
20.346,3392,1424,5553,1216,6881,560,528,65535,8610,23157,20180,736,24742,736,5169,65535
20.375,3504,3888,7345,976,13443,640,560,65535,10130,24758,20869,720,27190,784,4609,65535
20.406,3728,2288,5297,656,8738,576,528,65535,10018,26694,19348,704,19748,704,8354,65471
20.436,5425,7937,3520,560,11778,608,528,65535,1120,27430,21621,704,18532,672,9810,65535
20.467,8129,5633,4161,720,13139,640,560,65535,1088,25190,19508,720,16804,672,10082,65535
20.497,1296,16964,5025,1680,12803,608,544,65535,1104,27030,19556,736,19540,704,12323,65535
20.526,1184,18308,6369,1440,13011,640,544,65535,1104,30343,22821,2448,20933,704,14115,65535
20.557,4577,25222,5489,2048,11490,640,528,65535,1088,29191,19876,3584,17540,704,13347,65535
20.587,1216,25654,8081,2624,3360,544,528,65535,1056,29991,19028,5985,19476,720,12002,65535
20.617,1184,22997,3856,2800,4032,560,528,65535,2064,31527,19060,3552,16884,688,9554,65535
20.649,1120,19156,5473,2128,12210,592,544,65535,1600,24197,17988,640,18340,17748,12130,65535
20.678,944,25622,10546,1248,11138,544,480,65535,1568,20661,20917,6817,18436,14179,11442,65535
20.708,14547,24870,11202,864,12371,560,480,65535,1696,10434,17044,8065,18916,18500,14403,65535
20.738,12739,21445,16820,704,13539,608,512,65535,1696,5953,18228,7681,19588,608,13971,65535
20.769,12691,23237,13059,576,12899,560,496,65535,13779,8322,21157,8722,18004,2592,16692,65535
20.799,14387,23109,15443,2000,10722,3120,464,65535,8658,5697,20949,9042,17076,16932,17556,65535
20.83,15747,22677,15827,1344,14403,6529,352,65535,12595,4241,23989,8578,20404,19156,17828,65535
20.859,18692,22229,12803,4048,11042,4161,352,65535,13651,6705,23877,8866,19460,16660,13795,65535
20.89,18900,8786,6897,5073,2944,7073,352,65535,13379,2816,24309,3680,20965,18148,16083,65535
20.92,22405,6801,352,6017,7761,8129,352,65535,14211,2112,24774,368,21077,14579,20933,65535
20.951,18852,5025,4048,2336,12258,1264,352,65535,14387,7505,25414,352,19780,15411,23749,65535
20.982,21653,352,3760,7857,4801,352,2560,65535,13795,7777,23365,8930,22725,2688,23813,65455
21.012,16388,352,352,7185,1488,352,6865,65535,15491,400,16740,7361,23637,14019,25526,65519
21.042,13395,352,1024,3616,2064,352,384,65535,23125,352,13971,10818,28326,14547,21733,65535
21.071,1456,352,1376,5393,1712,432,432,65535,22197,1024,14435,9954,21525,15043,19012,512
21.102,608,448,2432,9218,3712,448,432,65535,24662,1136,13027,480,18644,15315,5457,448
21.133,752,448,13587,17540,2992,4273,864,65535,9602,1344,14739,480,17460,480,5057,65535
21.163,688,448,12451,22997,2912,1472,10274,65535,2112,5857,19860,464,16307,448,8290,65535
21.192,672,1184,10946,15395,3104,688,12130,65535,7953,15459,14179,432,17812,448,7953,65535
21.223,720,9266,9154,9346,3168,416,12258,65535,8434,20645,6081,432,17092,448,4833,400
21.253,2256,20116,5553,6625,4129,416,400,65535,8129,12867,9218,432,16900,432,18868,65535
21.282,832,3376,6321,11074,3936,432,416,65535,8402,10258,8770,448,16275,464,25686,65535
21.314,2384,480,4481,3280,11794,448,432,65535,768,1232,7377,448,18740,464,25094,65439
21.344,3952,448,5905,3120,4241,416,416,65535,608,416,7009,416,17108,448,26886,65535
21.374,496,352,14611,4369,3904,352,352,65535,368,352,8177,352,16468,352,28022,65535
21.404,1456,352,10066,5009,3200,352,336,65535,352,352,9394,352,17604,352,27478,65535
21.434,11346,352,11170,12226,6049,464,448,65535,784,464,3760,544,16996,624,20180,65535
21.464,7201,608,6817,784,5473,544,512,65535,992,528,7809,560,16948,608,5249,65535
21.494,6145,576,2048,672,3712,512,480,65535,992,512,9298,544,21349,640,2208,512
21.525,3840,544,6513,976,7697,512,480,65535,20997,528,15699,352,19460,2560,3600,65535
21.555,2080,352,9442,608,8161,352,11730,65535,30535,352,14211,6449,16003,18372,14659,65535
21.584,5585,368,6945,1152,10466,352,19428,65535,30567,11394,17572,5793,18452,21573,17156,65535
21.614,11826,352,6273,1760,10082,400,18516,65535,31751,11410,17140,5521,17764,21685,7489,65535
21.645,14387,352,1712,1872,9778,416,10946,65535,30903,352,20757,3328,16468,19332,5729,65535
21.675,13475,352,1488,944,4625,352,352,65535,33016,5057,18004,336,18308,12819,4897,65535
21.705,432,352,4433,384,5345,352,352,65535,26134,352,17076,352,22629,8177,816,65535
21.735,384,352,5265,352,7233,352,336,65535,28743,352,17188,352,16420,9474,2016,65535
21.765,384,352,3872,352,5857,352,4369,65535,21349,352,21461,352,14275,8914,960,65487
21.795,1472,352,3664,1840,9874,352,352,65535,352,352,19556,352,18196,336,352,352
21.825,3936,352,1984,8514,4625,352,352,65535,7809,784,12323,352,19220,352,3008,336
21.856,14259,352,1536,7057,3072,928,352,65535,16131,352,352,336,19988,352,1632,352
21.886,11282,352,3216,2192,3360,448,432,65535,10450,3248,14691,352,21589,352,1920,352
21.916,352,16980,3344,13091,2992,336,352,65535,14803,352,14307,352,21909,384,20452,65535
21.945,368,25014,3728,352,3728,352,352,65535,11202,1584,14227,352,19876,352,22725,65535
21.976,352,336,2496,400,4241,352,352,65535,12435,5009,14371,352,19988,352,16804,65535
22.006,368,352,8065,432,3456,400,352,65535,14755,8177,14403,352,20869,352,15539,65535
22.036,384,352,5057,352,2384,560,352,65535,20228,10674,14387,352,22117,352,16019,65535
22.066,384,3472,4497,416,2784,6865,352,65535,18436,12098,15267,352,20725,352,15155,65535
22.097,416,352,816,352,6353,5041,688,65535,22677,12082,15235,368,21717,352,16195,65535
22.126,1936,352,352,352,7105,5105,448,65535,24902,15267,592,512,22597,592,16596,65535
22.163,992,528,480,480,8194,2912,512,65535,24902,12819,576,480,23525,576,18468,65535
22.193,2480,528,480,528,6881,5217,832,65535,23061,13859,14547,560,23701,608,18116,65535
22.224,1120,528,528,512,6945,5985,560,65535,12339,16163,14467,608,22245,640,21077,65535
22.254,1104,528,512,512,8514,7585,544,65535,11010,12867,14515,592,20981,608,20725,65535
22.283,5281,528,928,1104,6305,4737,464,65535,10706,352,14515,352,19876,10274,15715,65535
22.314,384,352,4032,1920,1936,352,4481,65535,7169,5761,14499,352,21605,11106,16532,65535
22.344,384,352,4481,1120,2864,352,10530,65535,352,352,22293,352,17844,11970,10162,65535
22.374,384,352,4225,1840,14643,352,5201,65535,4577,352,25318,352,19236,352,6609,65503
22.405,9474,352,3424,2480,7057,352,2640,65535,10194,352,23333,352,21973,352,8177,65535
22.435,14899,368,5041,384,5025,6929,352,65535,13331,8177,352,352,18628,1264,10626,65535
22.465,14723,368,4929,480,2976,8081,352,65535,16580,656,352,352,21813,352,15395,65535
22.495,16532,352,5633,416,3856,352,352,65535,14243,1200,352,352,18852,18724,16932,65535
22.525,7617,352,10034,2784,7185,352,352,65535,20629,9746,6353,352,15667,18948,16724,65535
22.556,8402,352,9938,8738,11586,1152,352,65535,22933,6593,7633,352,16003,18740,20645,65535
22.586,8578,576,12371,11042,11746,1872,352,65535,19892,15747,6801,352,15619,13443,26358,65455
22.616,3536,13667,11058,16612,12034,352,352,65535,13619,12515,7393,352,16660,14883,25558,65487
22.646,2640,10114,6849,13603,14659,352,352,65535,14163,8914,5681,352,17044,12162,23573,65471
22.676,384,352,8129,1840,9554,352,352,65535,12579,400,7585,352,16932,15827,20885,65535
22.706,384,352,1008,352,3440,352,352,65535,10930,352,13091,352,19012,528,4273,65423
22.742,352,352,2944,352,3456,352,352,65535,12066,2096,17060,352,19012,352,3744,64767
22.773,384,352,2560,352,3552,352,352,65535,11698,2432,14435,352,19236,352,3264,65535
22.803,384,352,4577,352,3440,352,352,65535,10978,2000,13843,352,20180,352,3472,65535
22.832,384,352,5153,1488,3632,352,1216,65535,10082,2176,14691,352,20709,368,3072,65535
22.862,368,352,6113,1424,3872,352,1232,65535,352,2080,10914,352,20549,352,3120,65535
22.893,368,352,5249,384,3856,352,352,65535,352,2256,16564,352,19380,432,4225,65535
22.924,352,432,1936,1488,3904,528,528,65535,5569,560,14339,608,15811,576,13843,65535
22.954,1920,480,9954,480,8274,464,13475,65535,5425,9362,14611,480,16548,9602,21893,65535
22.984,752,464,12947,496,9906,10834,27302,65535,800,13731,15571,528,13731,17108,28294,65503
23.015,944,512,14931,544,11298,16388,30375,65535,6065,17108,17780,592,13715,8322,29415,65535
23.045,864,480,17220,512,13619,18692,29879,65535,528,19108,19364,384,14483,11426,33448,65311
23.075,3136,352,16275,352,10834,17508,32375,65535,384,19268,21653,384,13971,15555,35320,65535
23.106,384,352,17620,352,12002,25894,35288,65535,1872,19876,16003,352,14243,15651,34776,65503
23.136,4241,352,19636,352,9698,25942,35080,65535,432,20196,12595,352,17156,17188,35192,65535
23.166,976,352,17924,352,9490,24966,35528,65535,368,18756,13491,368,17668,13219,29143,65535
23.195,512,400,17668,416,11282,22565,34392,65535,576,11538,17892,464,17044,15971,22917,65535
23.226,864,512,16404,576,8994,14931,32199,65535,5153,8194,14867,656,16355,4129,22021,65535
23.257,4241,656,20020,752,3728,8594,26838,65535,6449,640,18500,720,17460,6849,24838,768
23.287,5089,7553,9378,592,3344,528,11330,65535,8514,640,23221,736,22117,10210,14755,656
23.317,2304,528,1568,688,528,496,9490,65535,24902,15219,19140,736,17604,704,15459,688
23.347,2048,10050,8242,608,4305,544,12947,65535,1136,528,23093,736,18884,704,13507,640
23.377,1088,528,4353,528,5409,544,11698,65535,1088,544,19124,688,21941,736,7713,65535
23.407,4545,4881,9282,1008,3568,528,512,65535,1104,544,14979,640,22277,720,8978,65535
23.439,1184,592,9106,640,2240,528,480,65535,992,512,17348,592,19556,464,3520,65535
23.469,384,352,4241,480,4161,352,352,65535,384,352,18756,352,19428,352,3536,65535
23.499,368,352,1376,480,3648,352,352,65535,352,352,18564,304,19940,368,2592,65535
23.528,352,352,4945,432,4481,352,352,65535,368,352,16580,352,19636,352,736,65535
23.559,4961,352,6977,832,4961,352,352,65535,368,6913,15043,352,20180,352,912,65535
23.588,4417,352,5841,480,4064,352,352,65535,4881,8113,17796,352,20757,352,1472,65535
23.619,1552,352,4913,912,3792,352,336,65535,4273,5809,15171,352,20645,352,784,65535
23.65,1856,352,4913,784,3584,352,352,65535,512,7361,17156,352,20981,352,1680,65535
23.679,3328,352,3424,1184,3888,368,352,65535,368,352,15667,352,22069,352,2432,352
23.709,2816,352,2336,800,3968,352,352,65535,384,352,20693,352,21061,13635,24469,65535
23.738,13891,896,18180,14547,2512,1920,13107,65535,11602,352,29591,352,24421,20549,31623,65535
23.769,16788,608,15155,992,3216,528,11730,65535,16388,656,29847,720,23461,12387,20228,65535
23.799,10114,1024,16195,4673,1088,528,512,65535,13795,672,28374,6433,20661,720,7777,65535
23.829,10322,19380,14707,16420,13651,656,544,65535,15075,4048,16916,7633,4161,1104,4673,65535
23.859,12515,22629,2848,13315,16420,688,9154,65535,19108,2800,15123,11186,3488,1584,528,65503
23.89,13443,24998,3840,15683,18580,704,8642,65535,16420,3856,14499,11970,752,512,512,65535
23.92,14195,22597,3040,18020,19332,736,11634,65535,17604,5393,14691,7121,3136,560,528,65535
23.949,14019,25510,928,19076,18756,768,12435,65535,17668,3904,14771,7825,2624,560,512,65535
23.981,11778,23765,896,23813,18692,784,13315,65535,18996,3376,14435,8322,768,528,512,65535
24.018,11314,13763,736,18388,17716,736,19988,65535,21893,6225,19220,8802,2336,544,528,65535
24.048,10114,6865,624,24133,17412,736,23525,65535,23589,6161,19668,4529,864,512,544,65535
24.078,2176,608,560,14931,9906,656,25382,65535,23429,6097,23685,9570,11938,672,15411,65535
24.108,1856,608,5393,1744,2352,2736,23045,65535,24565,832,29047,8161,16051,11282,19252,65535
24.139,3248,1664,6465,784,2064,528,19252,65535,11522,672,29351,800,16916,15443,19092,65535
24.169,4705,10450,6609,1584,1968,944,16147,65535,10706,656,28775,800,18132,16179,21893,65535
24.199,1232,9826,6113,1280,1920,528,12242,65535,5601,576,29223,784,18356,15459,22437,65535
24.23,1216,7841,5777,1328,2464,800,5729,65535,3520,560,25894,784,18180,11490,23445,65535
24.259,1312,22037,5553,1728,2224,2336,1984,65535,3136,544,19556,640,18228,576,22949,65535
24.289,784,25318,2624,656,2368,384,384,65535,4529,384,18724,400,19204,400,19556,65535
24.32,416,23221,2656,2512,2512,352,352,65535,6209,352,17076,352,17300,352,17076,65535
24.35,384,7777,2848,2352,3216,352,352,65535,4561,352,16852,368,18148,352,15267,65535
24.38,384,18052,2624,1824,3312,352,352,65535,384,352,17188,352,18564,352,10562,65535
