run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
0,6.657280206680298,175,138,80,5793.0,13651.0,528.0,18932.0,528.0,576.0,528.0,62479.0,5809.0,13891.0,528.0,19028.0,528.0,528.0,512.0,65295.
0,6.7203497886657715,175,139,80,5761.0,13155.0,560.0,18820.0,544.0,544.0,512.0,65295.0,6017.0,14051.0,480.0,19620.0,544.0,544.0,544.0,65279.
0,6.784061908721924,175,140,80,6081.0,14115.0,528.0,19716.0,528.0,528.0,528.0,65343.0,6113.0,13955.0,512.0,18948.0,544.0,592.0,704.0,60094.
0,6.846248626708984,175,141,80,6049.0,14147.0,544.0,19828.0,544.0,544.0,544.0,59918.0,5393.0,12899.0,560.0,18980.0,544.0,560.0,576.0,62399.
0,6.9091033935546875,175,142,80,5729.0,13379.0,512.0,18132.0,592.0,560.0,544.0,62287.0,5505.0,12995.0,544.0,20132.0,560.0,576.0,544.0,62655.
0,6.971597671508789,175,143,80,5569.0,12739.0,544.0,20292.0,544.0,544.0,528.0,62559.0,5649.0,12931.0,656.0,20805.0,512.0,544.0,512.0,65247.
0,7.033530235290527,175,144,80,5537.0,12451.0,560.0,20276.0,464.0,512.0,528.0,65295.0,5713.0,13011.0,512.0,21109.0,544.0,512.0,528.0,65247.
1,0.027790307998657227,175,35,80,5793.0,9954.0,704.0,512.0,528.0,528.0,4465.0,544.0,5889.0,10386.0,528.0,512.0,560.0,512.0,5025.0,528.
1,0.10586380958557129,175,36,80,5521.0,10242.0,528.0,544.0,560.0,512.0,3504.0,64671.0,6369.0,11074.0,512.0,560.0,528.0,528.0,3616.0,64911.
1,0.16681122779846191,175,37,80,4113.0,11202.0,592.0,560.0,560.0,560.0,528.0,61022.0,7841.0,11778.0,528.0,560.0,560.0,512.0,528.0,65183.
1,0.22871994972229004,175,38,80,7313.0,15027.0,528.0,544.0,512.0,528.0,528.0,65199.0,8177.0,15027.0,512.0,528.0,512.0,512.0,528.0,65231.
1,0.29148435592651367,175,39,80,7889.0,14883.0,544.0,512.0,512.0,512.0,496.0,65231.0,7841.0,14787.0,528.0,528.0,528.0,544.0,528.0,65231.
1,0.3535466194152832,175,40,80,7985.0,15427.0,544.0,528.0,528.0,528.0,544.0,65327.0,7905.0,15443.0,448.0,528.0,544.0,592.0,560.0,59918.
1,0.4151325225830078,175,41,80,7345.0,15539.0,544.0,512.0,544.0,528.0,528.0,63023.0,7073.0,14515.0,576.0,544.0,560.0,560.0,560.0,60174.
1,0.47702717781066895,175,42,80,7249.0,13475.0,528.0,544.0,528.0,592.0,592.0,60094.0,6785.0,12403.0,560.0,688.0,528.0,544.0,480.0,65215.
1,0.5385472774505615,175,43,80,6865.0,12403.0,560.0,576.0,560.0,560.0,656.0,62463.0,7041.0,12883.0,688.0,512.0,528.0,528.0,2848.0,65279.
1,0.6010005474090576,175,44,80,6993.0,12707.0,528.0,528.0,544.0,480.0,3856.0,65247.0,7313.0,13331.0,528.0,528.0,512.0,528.0,544.0,65263.
1,0.6644787788391113,175,45,80,7217.0,14371.0,544.0,544.0,544.0,544.0,528.0,65247.0,7297.0,14499.0,576.0,496.0,560.0,528.0,512.0,65135.
1,0.7264556884765625,175,46,80,7313.0,14611.0,528.0,512.0,544.0,528.0,4785.0,65151.0,7313.0,14627.0,496.0,544.0,512.0,544.0,4641.0,60046.
1,0.789360523223877,175,47,80,7377.0,14435.0,528.0,512.0,528.0,528.0,5649.0,60078.0,6945.0,13203.0,544.0,544.0,560.0,560.0,6081.0,65231.
1,0.8512592315673828,175,48,80,7105.0,14803.0,528.0,560.0,512.0,544.0,5633.0,65295.0,7345.0,14803.0,528.0,480.0,560.0,512.0,5713.0,65231.
1,0.9149088859558105,175,49,80,6993.0,13955.0,544.0,544.0,576.0,560.0,5537.0,65279.0,7313.0,14387.0,544.0,528.0,576.0,512.0,5777.0,65359.
1,0.9780223369598389,175,50,80,7329.0,14403.0,512.0,528.0,528.0,560.0,6721.0,65311.0,7313.0,14355.0,528.0,528.0,528.0,512.0,6817.0,65295.
1,1.0406043529510498,175,51,80,7249.0,14499.0,544.0,544.0,528.0,528.0,6113.0,65311.0,7265.0,14403.0,528.0,464.0,544.0,560.0,5601.0,59982.
1,1.1028470993041992,175,52,80,7313.0,14675.0,528.0,528.0,544.0,576.0,5153.0,60190.0,6865.0,13475.0,544.0,528.0,528.0,528.0,5185.0,65247.
1,1.1641952991485596,175,53,80,7025.0,13411.0,560.0,544.0,576.0,672.0,6337.0,62543.0,6977.0,13971.0,512.0,528.0,512.0,528.0,6673.0,65231.
1,1.2269232273101807,175,54,80,6833.0,13379.0,544.0,528.0,560.0,528.0,6017.0,65231.0,7265.0,14563.0,528.0,528.0,528.0,528.0,6049.0,65295.
1,1.2889068126678467,175,55,80,7089.0,14131.0,560.0,512.0,512.0,560.0,5985.0,65295.0,7361.0,14723.0,528.0,528.0,512.0,512.0,6033.0,65263.
1,1.3518400192260742,175,56,80,7329.0,14723.0,544.0,528.0,544.0,528.0,6801.0,65311.0,7425.0,14627.0,512.0,528.0,528.0,528.0,6481.0,60414.
1,1.4147536754608154,175,57,80,7473.0,14611.0,512.0,544.0,528.0,528.0,6353.0,60030.0,6945.0,13475.0,592.0,544.0,560.0,560.0,6417.0,65055.
1,1.476707935333252,175,58,80,6993.0,13411.0,560.0,544.0,544.0,528.0,6481.0,65311.0,7441.0,14787.0,544.0,544.0,528.0,544.0,6225.0,65295.
1,1.5540025234222412,175,59,80,7425.0,14739.0,544.0,560.0,512.0,544.0,5057.0,60030.0,6881.0,13523.0,576.0,544.0,560.0,544.0,5441.0,65183.
1,1.616210699081421,175,60,80,7089.0,13315.0,560.0,576.0,576.0,560.0,6273.0,62671.0,7393.0,14483.0,528.0,560.0,528.0,528.0,6465.0,65295.
