run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
1,1.9387085437774658,170,40,75,1840.0,576.0,560.0,560.0,576.0,448.0,528.0,65007.0,12210.0,656.0,544.0,4641.0,7361.0,9794.0,576.0,65503.
1,2.01455020904541,170,41,75,1824.0,528.0,560.0,560.0,624.0,560.0,576.0,65535.0,12883.0,592.0,560.0,4113.0,7425.0,12595.0,560.0,64271.
1,2.0812172889709473,170,42,75,1792.0,544.0,544.0,448.0,528.0,544.0,544.0,65535.0,12723.0,560.0,528.0,8818.0,7409.0,10546.0,576.0,65487.
1,2.1464145183563232,170,43,75,1744.0,544.0,544.0,576.0,544.0,576.0,560.0,65535.0,12883.0,560.0,544.0,1184.0,7505.0,12755.0,576.0,65519.
1,2.2058401107788086,170,44,75,1760.0,528.0,560.0,528.0,576.0,576.0,560.0,65535.0,12931.0,560.0,576.0,2672.0,7393.0,12210.0,560.0,65519.
1,2.2674052715301514,170,45,75,1824.0,576.0,560.0,576.0,560.0,544.0,576.0,65535.0,13059.0,560.0,560.0,560.0,7409.0,12563.0,560.0,65519.
1,2.332900285720825,170,46,75,1808.0,560.0,560.0,640.0,560.0,560.0,560.0,65535.0,12643.0,528.0,464.0,704.0,7249.0,9826.0,544.0,65535.
1,2.3984994888305664,170,47,75,1744.0,736.0,560.0,576.0,528.0,544.0,560.0,65535.0,13203.0,576.0,560.0,4225.0,7345.0,9826.0,560.0,65503.
1,2.4638772010803223,170,48,75,1792.0,576.0,560.0,560.0,560.0,560.0,560.0,65535.0,13219.0,576.0,560.0,13811.0,7521.0,8706.0,576.0,65503.
1,2.5393474102020264,170,49,75,1760.0,544.0,688.0,576.0,560.0,560.0,560.0,65535.0,13139.0,576.0,544.0,2448.0,7537.0,10850.0,560.0,65519.
1,2.6007721424102783,170,50,75,1808.0,576.0,592.0,576.0,544.0,560.0,560.0,65535.0,13203.0,544.0,560.0,544.0,7505.0,11682.0,576.0,65519.
1,2.6701841354370117,170,51,75,1808.0,576.0,544.0,560.0,576.0,560.0,544.0,65535.0,13107.0,560.0,544.0,544.0,7457.0,14787.0,560.0,63935.
1,2.732274293899536,170,52,75,1808.0,576.0,560.0,592.0,544.0,560.0,576.0,65535.0,13187.0,560.0,560.0,544.0,7617.0,14435.0,544.0,65135.
1,2.793280839920044,170,53,75,1792.0,576.0,560.0,560.0,576.0,560.0,560.0,65535.0,13283.0,464.0,496.0,464.0,7521.0,14435.0,688.0,65535.
1,2.864621162414551,170,54,75,1824.0,576.0,576.0,560.0,560.0,448.0,528.0,65167.0,12675.0,544.0,544.0,544.0,7313.0,15763.0,576.0,65487.
