Rotation,LED_no,s1,s2,s3,s4,t
2,14,1856.0,1728.0,1920.0,1952.0,43
2,14,1792.0,1856.0,1984.0,1984.0,44
2,14,1760.0,1792.0,2016.0,2016.0,45
2,14,1760.0,1792.0,2016.0,1984.0,46
2,14,1760.0,1824.0,2016.0,1984.0,47
2,14,1760.0,1824.0,2016.0,2016.0,48
2,14,1760.0,1824.0,2016.0,2048.0,49
2,14,1760.0,1824.0,2048.0,2016.0,50
2,14,1760.0,1824.0,2144.0,2016.0,51
2,14,0.0,7393.0,928.0,12291.0,52
2,14,1664.0,2144.0,1824.0,3648.0,53
2,14,1696.0,1760.0,2016.0,2784.0,54
2,14,1760.0,1792.0,1984.0,2400.0,55
2,14,1792.0,1824.0,1984.0,2208.0,56
2,14,1760.0,1824.0,2016.0,2112.0,57
2,14,1728.0,1824.0,2048.0,2016.0,58
2,14,1760.0,1792.0,2048.0,1984.0,59
2,14,1792.0,1760.0,2016.0,2080.0,60
2,14,1760.0,1824.0,1824.0,2048.0,61
2,14,1728.0,1824.0,2016.0,1888.0,62
2,14,1760.0,1824.0,2368.0,3008.0,63
2,14,2016.0,4064.0,1312.0,8065.0,64
2,14,2080.0,2912.0,2112.0,5153.0,65
2,14,2080.0,2496.0,2080.0,3968.0,66
2,14,1952.0,2080.0,1984.0,3040.0,67
2,14,1952.0,2112.0,1984.0,2656.0,68
2,14,1856.0,1984.0,2016.0,2368.0,69
2,14,1792.0,1952.0,2016.0,2176.0,70
2,14,1792.0,1856.0,2048.0,2080.0,71
2,14,1792.0,1856.0,2016.0,2016.0,72
2,14,1760.0,1856.0,2016.0,2112.0,73
2,14,1824.0,1856.0,2528.0,2016.0,74
2,14,1696.0,1344.0,2144.0,3488.0,75
2,14,1632.0,1920.0,2048.0,3424.0,76
2,14,1792.0,1920.0,2016.0,2752.0,77
2,14,1760.0,1888.0,2016.0,2400.0,78
2,14,1792.0,1888.0,1984.0,2240.0,79
2,14,1792.0,1856.0,1984.0,2112.0,80
2,14,1760.0,1824.0,2048.0,2016.0,81
2,14,1760.0,1824.0,2016.0,2112.0,82
2,14,1792.0,1824.0,1824.0,2080.0,83
2,14,1760.0,1824.0,2048.0,2016.0,84
2,14,1760.0,1824.0,2016.0,2048.0,85
2,14,1760.0,2016.0,2080.0,2016.0,86
2,14,3424.0,1824.0,1888.0,3104.0,87
2,14,1632.0,1728.0,1984.0,2272.0,88
2,14,1760.0,1760.0,1984.0,2144.0,89
2,14,1760.0,1824.0,1984.0,1984.0,90
2,14,1760.0,1824.0,1984.0,2080.0,91
2,14,1760.0,1824.0,2048.0,2048.0,92
2,14,1728.0,1824.0,2080.0,2016.0,93
2,14,1760.0,1824.0,2016.0,2016.0,94
2,14,1728.0,1792.0,2048.0,2016.0,95
2,14,1760.0,1792.0,2016.0,2016.0,96
2,14,1760.0,1792.0,2016.0,2016.0,97
2,14,1760.0,1344.0,448.0,3680.0,98
2,14,1600.0,1856.0,2080.0,3168.0,99
2,15,1792.0,1824.0,2016.0,2144.0,0
2,15,1728.0,1824.0,2016.0,2048.0,1
2,15,1728.0,1792.0,2016.0,2048.0,2
2,15,2176.0,2048.0,1952.0,2080.0,3
2,15,3328.0,4353.0,576.0,3584.0,4
2,15,2304.0,4032.0,2528.0,4513.0,5
2,15,2016.0,2912.0,1856.0,3200.0,6
2,15,2176.0,2496.0,1984.0,2688.0,7
2,15,2048.0,2304.0,2016.0,2400.0,8
2,15,1920.0,1984.0,2144.0,2272.0,9
2,15,1856.0,2048.0,2080.0,2144.0,10
2,15,1824.0,1952.0,1920.0,2048.0,11
2,15,1792.0,1888.0,2080.0,1952.0,12
2,15,1824.0,1888.0,2016.0,2048.0,13
2,15,1760.0,1856.0,1984.0,2048.0,14
2,15,4513.0,3936.0,5857.0,5729.0,15
2,15,1760.0,2496.0,1920.0,3264.0,16
2,15,1792.0,1984.0,2080.0,2560.0,17
2,15,1824.0,1984.0,1984.0,2400.0,18
2,15,1760.0,1952.0,2080.0,2112.0,19
2,15,1760.0,1888.0,2048.0,2080.0,20
2,15,1760.0,1888.0,2048.0,2048.0,21
2,15,1760.0,1856.0,2016.0,2080.0,22
2,15,1760.0,1824.0,2016.0,2048.0,23
2,15,2016.0,1824.0,2016.0,2080.0,24
2,15,1728.0,1824.0,1600.0,2080.0,25
2,15,1728.0,1824.0,1984.0,2016.0,26
2,15,1792.0,1920.0,1824.0,2048.0,27
2,15,1696.0,1696.0,2016.0,1920.0,28
2,15,1760.0,1824.0,1984.0,1984.0,29
2,15,1760.0,1792.0,1984.0,1952.0,30
2,15,1760.0,1792.0,1984.0,1952.0,31
2,15,1760.0,1824.0,1952.0,1984.0,32
2,15,1696.0,1760.0,2272.0,1984.0,33
2,15,1728.0,1792.0,1984.0,2016.0,34
2,15,1760.0,1824.0,1984.0,1984.0,35
2,15,1760.0,1824.0,2016.0,1952.0,36
2,15,1728.0,1792.0,1984.0,1984.0,37
2,15,1696.0,1888.0,2112.0,2048.0,38
2,15,1728.0,1792.0,1888.0,1952.0,39
2,15,2560.0,1728.0,2432.0,2208.0,40
2,15,1632.0,1792.0,1952.0,2272.0,41
2,15,1792.0,1792.0,2016.0,2144.0,42
2,15,1696.0,1856.0,2080.0,2016.0,43
2,15,1792.0,1856.0,2016.0,2112.0,44
2,15,1696.0,1792.0,2080.0,2048.0,45
2,15,1728.0,1824.0,2048.0,2048.0,46
2,15,1728.0,1824.0,2112.0,2016.0,47
2,15,1728.0,1824.0,1760.0,1984.0,48
2,15,1728.0,1824.0,2080.0,1984.0,49
2,15,1728.0,1824.0,1984.0,2048.0,50
2,15,1728.0,1792.0,1984.0,0.0,51
2,15,2240.0,3904.0,1120.0,3680.0,52
2,15,1984.0,2848.0,2048.0,2848.0,53
2,15,2016.0,2368.0,2048.0,2464.0,54
2,15,1888.0,2048.0,2048.0,2048.0,55
2,15,1856.0,2080.0,2016.0,2048.0,56
2,15,1792.0,1952.0,2048.0,1952.0,57
2,15,1792.0,1888.0,2016.0,2080.0,58
2,15,1760.0,1888.0,2016.0,2048.0,59
2,15,1760.0,1824.0,2016.0,2016.0,60
2,15,1728.0,1824.0,2016.0,1984.0,61
2,15,1760.0,1824.0,2016.0,2016.0,62
2,15,1728.0,1792.0,1952.0,1984.0,63
2,15,2016.0,2528.0,1856.0,3328.0,64
2,15,1792.0,2144.0,1984.0,2496.0,65
2,15,1888.0,2112.0,1952.0,2240.0,66
2,15,1792.0,2016.0,2016.0,2112.0,67
2,15,1760.0,1984.0,1984.0,2176.0,68
2,15,1792.0,1920.0,1984.0,2112.0,69
2,15,1728.0,1856.0,2016.0,2080.0,70
2,15,1760.0,1824.0,1984.0,2016.0,71
2,15,1760.0,1824.0,1856.0,1984.0,72
2,15,1728.0,1824.0,2016.0,1984.0,73
2,15,1728.0,1824.0,0.0,672.0,74
2,15,1984.0,2720.0,928.0,3168.0,75
2,15,1728.0,2112.0,1696.0,2272.0,76
2,15,1824.0,2016.0,1760.0,2112.0,77
2,15,1728.0,1824.0,1920.0,2112.0,78
2,15,1760.0,1856.0,1888.0,2080.0,79
2,15,1856.0,1856.0,1952.0,2144.0,80
2,15,1728.0,1824.0,2016.0,2016.0,81
2,15,1728.0,1824.0,2016.0,1984.0,82
2,15,1760.0,1792.0,1984.0,1984.0,83
2,15,1760.0,1792.0,2016.0,1984.0,84
2,15,1728.0,1824.0,1952.0,1984.0,85
2,15,2720.0,2752.0,3680.0,5409.0,86
2,15,1792.0,2112.0,1952.0,2688.0,87
2,15,1728.0,1856.0,2048.0,2112.0,88
2,15,1792.0,2144.0,2016.0,2080.0,89
2,15,1760.0,1856.0,2016.0,2144.0,90
2,15,1760.0,1824.0,2016.0,2080.0,91
2,15,1760.0,1824.0,2016.0,2048.0,92
2,15,1728.0,1856.0,2016.0,2016.0,93
2,15,1760.0,1824.0,2048.0,2016.0,94
2,15,1760.0,1824.0,2016.0,2016.0,95
2,15,1760.0,1824.0,2016.0,1984.0,96
2,15,1728.0,1824.0,1952.0,1952.0,97
2,15,608.0,3584.0,1248.0,5473.0,98
2,15,1952.0,2528.0,1888.0,3424.0,99
2,16,1728.0,1824.0,2016.0,2080.0,0
2,16,1728.0,1824.0,1984.0,2016.0,1
2,16,1728.0,1824.0,1920.0,2016.0,2
2,16,1760.0,1760.0,6465.0,896.0,3
2,16,1376.0,1952.0,1568.0,3168.0,4
2,16,1760.0,1728.0,1888.0,2208.0,5
2,16,1760.0,1856.0,1920.0,2144.0,6
2,16,1760.0,1824.0,2016.0,2080.0,7
2,16,1728.0,1792.0,1952.0,2016.0,8
2,16,1760.0,1632.0,1984.0,1888.0,9
2,16,1728.0,1792.0,2048.0,1984.0,10
2,16,1728.0,1824.0,2016.0,1984.0,11
2,16,1760.0,1856.0,1984.0,1984.0,12
2,16,1728.0,1792.0,2016.0,2016.0,13
2,16,1344.0,2816.0,2720.0,1472.0,14
2,16,1824.0,2336.0,2016.0,2720.0,15
2,16,1824.0,2016.0,1952.0,2240.0,16
2,16,1760.0,1856.0,2016.0,1952.0,17
2,16,1792.0,1952.0,2016.0,1984.0,18
2,16,1760.0,1792.0,2048.0,2080.0,19
2,16,1792.0,1856.0,2016.0,2016.0,20
2,16,1760.0,1856.0,2016.0,2016.0,21
2,16,1760.0,1824.0,2016.0,1984.0,22
2,16,1728.0,1824.0,2016.0,1984.0,23
2,16,1728.0,1824.0,1984.0,1984.0,24
2,16,3744.0,3872.0,1568.0,3840.0,25
2,16,1952.0,2784.0,2016.0,2848.0,26
2,16,2016.0,2240.0,2240.0,2400.0,27
2,16,1920.0,1984.0,2048.0,2144.0,28
2,16,1888.0,2112.0,2016.0,2080.0,29
2,16,1824.0,1920.0,2016.0,2080.0,30
2,16,1792.0,1920.0,1984.0,2080.0,31
2,16,1760.0,1888.0,2016.0,2080.0,32
2,16,1728.0,1824.0,2080.0,2080.0,33
2,16,1824.0,1856.0,2016.0,2016.0,34
2,16,1568.0,1824.0,2016.0,2016.0,35
2,16,1728.0,1792.0,1952.0,1952.0,36
2,16,1760.0,1792.0,1952.0,2016.0,37
2,16,4929.0,4193.0,1696.0,3968.0,38
2,16,2144.0,3136.0,2080.0,3072.0,39
2,16,2080.0,2624.0,2016.0,2656.0,40
2,16,2080.0,2272.0,1984.0,2240.0,41
2,16,1984.0,2080.0,1984.0,2112.0,42
2,16,1888.0,2016.0,2080.0,1984.0,43
2,16,1856.0,1984.0,2016.0,2112.0,44
2,16,1696.0,1888.0,2080.0,2016.0,45
2,16,1792.0,1856.0,2080.0,2016.0,46
2,16,1760.0,1824.0,2016.0,2016.0,47
2,16,1760.0,1824.0,2016.0,1984.0,48
2,16,0.0,0.0,1920.0,608.0,49
2,16,1952.0,2272.0,2016.0,3232.0,50
2,16,1920.0,2144.0,1856.0,2592.0,51
2,16,1824.0,1984.0,2080.0,2240.0,52
2,16,1824.0,1952.0,2080.0,2112.0,53
2,16,1760.0,1856.0,2048.0,1952.0,54
2,16,1792.0,1760.0,2016.0,2112.0,55
2,16,1728.0,1824.0,2048.0,2048.0,56
2,16,1728.0,1824.0,2016.0,2144.0,57
2,16,1792.0,1824.0,2016.0,2016.0,58
2,16,1760.0,1888.0,2016.0,2016.0,59
2,16,1728.0,1824.0,1952.0,1984.0,60
2,16,1696.0,1824.0,1984.0,1952.0,61
2,16,1888.0,3008.0,1824.0,3680.0,62
2,16,1952.0,2368.0,2048.0,2912.0,63
2,16,1952.0,2112.0,1952.0,2464.0,64
2,16,1888.0,1952.0,2080.0,2176.0,65
2,16,1856.0,1984.0,1984.0,2112.0,66
2,16,1792.0,1888.0,2048.0,1952.0,67
2,16,1760.0,1824.0,2016.0,2368.0,68
2,16,1760.0,1856.0,2016.0,2240.0,69
2,16,1728.0,1824.0,2016.0,2016.0,70
2,16,1856.0,1792.0,1920.0,2080.0,71
2,16,1728.0,1792.0,2016.0,1984.0,72
2,16,1728.0,0.0,2848.0,0.0,73
2,16,1536.0,2464.0,1152.0,3936.0,74
2,16,1568.0,2080.0,2048.0,2752.0,75
2,16,1696.0,1984.0,2080.0,2400.0,76
2,16,1696.0,1856.0,2016.0,2144.0,77
2,16,1728.0,1824.0,2016.0,2272.0,78
2,16,1696.0,1824.0,2016.0,2112.0,79
2,16,1696.0,1824.0,2048.0,2048.0,80
2,16,1696.0,1856.0,2048.0,2048.0,81
2,16,1728.0,1888.0,2016.0,2016.0,82
2,16,1728.0,1824.0,1984.0,2016.0,83
2,16,1728.0,1792.0,1984.0,2016.0,84
2,16,1760.0,1792.0,1984.0,1984.0,85
2,16,2496.0,3616.0,2272.0,5089.0,86
2,16,1888.0,2240.0,1952.0,3296.0,87
2,16,1888.0,2112.0,2080.0,2880.0,88
2,16,1856.0,1984.0,1984.0,2368.0,89
2,16,1824.0,1952.0,2048.0,2240.0,90
2,16,1792.0,1888.0,2048.0,2080.0,91
2,16,1760.0,1728.0,2080.0,1952.0,92
2,16,1760.0,1824.0,2016.0,2080.0,93
2,16,1728.0,1824.0,2016.0,2016.0,94
2,16,1728.0,1824.0,2336.0,2048.0,95
2,16,1728.0,1824.0,2016.0,2016.0,96
2,16,1760.0,1792.0,1984.0,2016.0,97
2,16,1728.0,1824.0,2016.0,1984.0,98
2,16,1696.0,1824.0,1984.0,1984.0,99
2,17,1696.0,1760.0,1952.0,2016.0,0
2,17,1728.0,1792.0,1984.0,2016.0,1
2,17,1728.0,1792.0,1984.0,2016.0,2
2,17,1728.0,1792.0,1952.0,1984.0,3
2,17,1760.0,1792.0,1952.0,1984.0,4
2,17,224.0,1664.0,5441.0,4225.0,5
2,17,1696.0,2336.0,2080.0,4097.0,6
2,17,1856.0,1920.0,2080.0,3072.0,7
2,17,1792.0,1952.0,2080.0,2688.0,8
2,17,1760.0,1952.0,2080.0,2400.0,9
2,17,1760.0,1856.0,2016.0,2176.0,10
2,17,1760.0,1888.0,2048.0,2080.0,11
2,17,1728.0,1824.0,2048.0,1984.0,12
2,17,1696.0,1888.0,2048.0,2080.0,13
2,17,1728.0,1824.0,2016.0,2080.0,14
2,17,1760.0,1824.0,2016.0,2080.0,15
2,17,1728.0,1824.0,2016.0,2016.0,16
2,17,1760.0,1920.0,2016.0,2016.0,17
2,17,1760.0,1824.0,2016.0,1984.0,18
2,17,1728.0,1824.0,2016.0,1984.0,19
2,17,1728.0,1792.0,1984.0,1984.0,20
2,17,5889.0,3040.0,1440.0,4993.0,21
2,17,2304.0,2592.0,2208.0,3808.0,22
2,17,2144.0,2304.0,2048.0,3104.0,23
2,17,2080.0,2048.0,1952.0,2624.0,24
2,17,2144.0,2048.0,2080.0,2432.0,25
2,17,1888.0,1952.0,2016.0,2208.0,26
2,17,1824.0,1888.0,2016.0,2080.0,27
2,17,1792.0,1856.0,2048.0,1984.0,28
2,17,1888.0,1824.0,2144.0,1952.0,29
2,17,1760.0,1888.0,2016.0,2048.0,30
2,17,1760.0,1824.0,1984.0,2048.0,31
2,17,1472.0,2304.0,1536.0,4545.0,32
2,17,1696.0,1824.0,1952.0,3360.0,33
2,17,1696.0,1504.0,1920.0,2592.0,34
2,17,1728.0,1760.0,2112.0,2400.0,35
2,17,1728.0,1792.0,2016.0,2144.0,36
2,17,1728.0,1760.0,2016.0,2048.0,37
2,17,1792.0,1728.0,2144.0,2016.0,38
2,17,1760.0,1856.0,1760.0,2112.0,39
2,17,1760.0,1824.0,2016.0,2048.0,40
2,17,1728.0,1856.0,1984.0,2048.0,41
2,17,1760.0,1824.0,2016.0,2048.0,42
2,17,1792.0,1824.0,2016.0,1984.0,43
2,17,1760.0,1824.0,2048.0,2016.0,44
2,17,1792.0,1824.0,2080.0,2016.0,45
2,17,1760.0,1824.0,2080.0,1984.0,46
2,17,1760.0,2816.0,2080.0,5441.0,47
2,17,1920.0,1984.0,2176.0,3424.0,48
2,17,1888.0,2080.0,2016.0,2976.0,49
2,17,1824.0,1952.0,1984.0,2528.0,50
2,17,1792.0,1952.0,2080.0,2336.0,51
2,17,1760.0,1888.0,2080.0,2144.0,52
2,17,1760.0,1856.0,2080.0,2048.0,53
2,17,1760.0,1824.0,2048.0,1984.0,54
2,17,1760.0,1856.0,3904.0,1472.0,55
2,17,3008.0,2816.0,1728.0,6177.0,56
2,17,2368.0,2080.0,1984.0,3904.0,57
2,17,2176.0,1952.0,1984.0,3264.0,58
2,17,2112.0,1888.0,1984.0,2720.0,59
2,17,1952.0,1888.0,1984.0,2464.0,60
2,17,1888.0,1856.0,2016.0,2240.0,61
2,17,1824.0,1856.0,2016.0,2080.0,62
2,17,1792.0,1856.0,2016.0,2016.0,63
2,17,1792.0,1824.0,2016.0,2112.0,64
2,17,1760.0,1824.0,2016.0,2080.0,65
2,17,1728.0,1824.0,2016.0,2016.0,66
2,17,1760.0,1920.0,1984.0,2016.0,67
2,17,1760.0,1792.0,2080.0,2016.0,68
2,17,1728.0,1824.0,2016.0,1984.0,69
2,17,1760.0,1792.0,2016.0,1984.0,70
2,17,0.0,2784.0,0.0,1056.0,71
2,17,1664.0,2016.0,1600.0,3360.0,72
2,17,1600.0,1792.0,2080.0,2432.0,73
2,17,1728.0,1760.0,2016.0,2208.0,74
2,17,1728.0,1824.0,2016.0,2112.0,75
2,17,1728.0,1792.0,2016.0,2016.0,76
2,17,1728.0,1792.0,2016.0,2080.0,77
2,17,1696.0,1824.0,2016.0,2080.0,78
2,17,1664.0,1792.0,2016.0,2016.0,79
2,17,0.0,3104.0,0.0,10082.0,80
2,17,1888.0,2368.0,1440.0,3936.0,81
2,17,1696.0,1920.0,2016.0,2976.0,82
2,17,1792.0,1824.0,2080.0,2496.0,83
2,17,1696.0,1760.0,2080.0,2112.0,84
2,17,1760.0,1856.0,2016.0,2112.0,85
2,17,1728.0,1856.0,2016.0,1984.0,86
2,17,1760.0,1824.0,2080.0,1952.0,87
2,17,1760.0,1856.0,2016.0,2080.0,88
2,17,1760.0,1824.0,2016.0,2016.0,89
2,17,1728.0,1792.0,1984.0,1984.0,90
2,17,1728.0,1824.0,1984.0,1984.0,91
2,17,1728.0,1792.0,2016.0,1984.0,92
2,17,1728.0,1792.0,1984.0,1984.0,93
2,17,1792.0,1824.0,2016.0,1984.0,94
2,17,1632.0,1792.0,2048.0,1984.0,95
2,17,2176.0,2848.0,1920.0,5249.0,96
2,17,1664.0,1952.0,1952.0,3552.0,97
2,17,1824.0,1824.0,2112.0,2880.0,98
2,17,1792.0,1888.0,2016.0,2496.0,99
2,18,1760.0,1856.0,2080.0,2976.0,0
2,18,1824.0,1760.0,1952.0,2464.0,1
2,18,1760.0,1760.0,2016.0,2208.0,2
2,18,1760.0,1792.0,2016.0,2112.0,3
2,18,1760.0,1792.0,1984.0,2048.0,4
2,18,1728.0,1760.0,2048.0,1952.0,5
2,18,1728.0,1792.0,2016.0,2016.0,6
2,18,1728.0,1792.0,1984.0,1984.0,7
2,18,1760.0,1760.0,2080.0,2016.0,8
2,18,1760.0,1792.0,1760.0,1984.0,9
2,18,1760.0,1824.0,1984.0,1984.0,10
2,18,1728.0,1824.0,2016.0,1888.0,11
2,18,384.0,2240.0,2528.0,3744.0,12
2,18,1728.0,1856.0,2080.0,4000.0,13
2,18,1792.0,1824.0,2112.0,3040.0,14
2,18,1824.0,1888.0,2016.0,2592.0,15
2,18,1792.0,1856.0,2112.0,2368.0,16
2,18,1792.0,1856.0,2080.0,2176.0,17
2,18,1728.0,1824.0,2080.0,2048.0,18
2,18,1856.0,1792.0,2080.0,1984.0,19
2,18,1760.0,1824.0,2016.0,2112.0,20
2,18,1728.0,1824.0,2016.0,2048.0,21
2,18,0.0,0.0,2624.0,8642.0,22
2,18,2208.0,2240.0,2400.0,4513.0,23
2,18,2144.0,2112.0,2304.0,3616.0,24
2,18,1984.0,2016.0,2496.0,2912.0,25
2,18,1888.0,1984.0,2048.0,2560.0,26
2,18,2112.0,1888.0,2016.0,2272.0,27
2,18,1792.0,1856.0,2080.0,2144.0,28
2,18,1760.0,1856.0,2080.0,2016.0,29
2,18,1792.0,2112.0,2048.0,2112.0,30
2,18,1728.0,1824.0,2048.0,2080.0,31
2,18,1728.0,1824.0,2016.0,2016.0,32
2,18,1728.0,1792.0,2016.0,2016.0,33
2,18,1728.0,1792.0,2016.0,1984.0,34
2,18,1728.0,1760.0,2016.0,2112.0,35
2,18,1728.0,1824.0,2016.0,2016.0,36
2,18,1760.0,1792.0,2016.0,1984.0,37
2,18,2432.0,3840.0,2432.0,5857.0,38
2,18,1984.0,2144.0,2112.0,3808.0,39
2,18,1984.0,2080.0,2048.0,3168.0,40
2,18,1856.0,1984.0,2016.0,2560.0,41
2,18,1824.0,1952.0,2112.0,2336.0,42
2,18,1760.0,1888.0,2080.0,2144.0,43
2,18,1760.0,1856.0,2048.0,2048.0,44
2,18,1728.0,1856.0,2016.0,2112.0,45
2,18,1824.0,1856.0,2048.0,2112.0,46
2,18,1664.0,2208.0,1920.0,5153.0,47
2,18,1696.0,2016.0,1984.0,3520.0,48
2,18,1888.0,1888.0,2240.0,2912.0,49
2,18,1792.0,1824.0,2080.0,2528.0,50
2,18,1760.0,1920.0,2144.0,2400.0,51
2,18,1728.0,1824.0,2016.0,2144.0,52
2,18,1760.0,1792.0,2048.0,2016.0,53
2,18,1728.0,1824.0,2048.0,2080.0,54
2,18,1728.0,1792.0,2016.0,2048.0,55
2,18,1792.0,1824.0,2016.0,1888.0,56
2,18,1728.0,1792.0,2016.0,2016.0,57
2,18,1728.0,1792.0,1984.0,1984.0,58
2,18,1728.0,1792.0,2016.0,2016.0,59
2,18,1760.0,1792.0,1888.0,1984.0,60
2,18,1728.0,1824.0,1984.0,1984.0,61
2,18,5985.0,5281.0,1760.0,7585.0,62
2,18,1888.0,2848.0,2112.0,5025.0,63
2,18,2016.0,2080.0,2240.0,3648.0,64
2,18,1888.0,1984.0,2080.0,3072.0,65
2,18,1888.0,2080.0,2016.0,2656.0,66
2,18,1824.0,1920.0,1984.0,2400.0,67
2,18,1792.0,1888.0,2080.0,2176.0,68
2,18,1760.0,1888.0,2048.0,2016.0,69
2,18,1760.0,1824.0,2016.0,1984.0,70
2,18,1472.0,1536.0,1952.0,3616.0,71
2,18,1632.0,1728.0,1952.0,2880.0,72
2,18,1760.0,1792.0,1952.0,2496.0,73
2,18,1728.0,1728.0,2080.0,2208.0,74
2,18,1728.0,1792.0,2016.0,2112.0,75
2,18,1728.0,1792.0,2016.0,2016.0,76
2,18,1728.0,1760.0,2016.0,2080.0,77
2,18,1792.0,1824.0,1984.0,2048.0,78
2,18,1728.0,1792.0,1824.0,2016.0,79
2,18,1728.0,1792.0,1952.0,2144.0,80
2,18,1728.0,1824.0,1984.0,2016.0,81
2,18,1696.0,1824.0,2048.0,1984.0,82
2,18,1728.0,1824.0,1984.0,1984.0,83
2,18,1728.0,1792.0,1984.0,1984.0,84
2,18,1728.0,1792.0,1984.0,1984.0,85
2,18,0.0,0.0,3744.0,5793.0,86
2,18,2208.0,2752.0,1344.0,5441.0,87
2,18,1696.0,2016.0,2144.0,3776.0,88
2,18,1760.0,1888.0,1984.0,3072.0,89
2,18,1792.0,1984.0,1760.0,2656.0,90
2,18,1760.0,1888.0,2080.0,2368.0,91
2,18,1760.0,1920.0,2016.0,2208.0,92
2,18,1728.0,1824.0,2048.0,2080.0,93
2,18,1696.0,1824.0,2016.0,1952.0,94
2,18,1728.0,1824.0,2080.0,2080.0,95
2,18,2784.0,4000.0,2208.0,5569.0,96
2,18,1888.0,2144.0,2272.0,4545.0,97
2,18,1888.0,2016.0,2144.0,3552.0,98
2,18,1824.0,2016.0,2144.0,2912.0,99
2,19,1728.0,1760.0,1984.0,2080.0,0
2,19,1728.0,1824.0,2016.0,2016.0,1
2,19,1792.0,1792.0,1952.0,2016.0,2
2,19,1728.0,1824.0,1984.0,2016.0,3
2,19,1728.0,1824.0,2016.0,1984.0,4
2,19,1728.0,1792.0,2016.0,1984.0,5
2,19,5153.0,0.0,12226.0,20164.0,6
2,19,1952.0,3904.0,2368.0,6305.0,7
2,19,1760.0,2464.0,2624.0,4000.0,8
2,19,1888.0,2592.0,2112.0,3552.0,9
2,19,1728.0,1984.0,2176.0,2720.0,10
2,19,1792.0,2112.0,2144.0,2624.0,11
2,19,1728.0,1920.0,2016.0,2240.0,12
2,19,1760.0,1952.0,2048.0,2176.0,13
2,19,1728.0,1856.0,2080.0,2016.0,14
2,19,0.0,16516.0,2240.0,5825.0,15
2,19,1952.0,4129.0,1984.0,6177.0,16
2,19,1984.0,2656.0,2432.0,4289.0,17
2,19,1952.0,2336.0,2144.0,3520.0,18
2,19,1856.0,2112.0,2048.0,2912.0,19
2,19,1792.0,2112.0,2016.0,2592.0,20
2,19,1728.0,1984.0,1856.0,2336.0,21
2,19,1760.0,1952.0,2048.0,2144.0,22
2,19,1728.0,1888.0,2016.0,1952.0,23
2,19,1760.0,1856.0,2016.0,2080.0,24
2,19,1728.0,1856.0,1984.0,2080.0,25
2,19,1728.0,1824.0,2016.0,2016.0,26
2,19,1728.0,1824.0,2016.0,1952.0,27
2,19,1728.0,1824.0,2016.0,2016.0,28
2,19,1728.0,1792.0,2016.0,1952.0,29
2,19,1728.0,1824.0,2016.0,2016.0,30
2,19,1760.0,1856.0,2016.0,2016.0,31
2,19,1760.0,1824.0,1952.0,24774.0,32
2,19,1696.0,2336.0,800.0,4833.0,33
2,19,1696.0,1888.0,1856.0,3616.0,34
2,19,1792.0,2016.0,1728.0,3104.0,35
2,19,1696.0,1792.0,1824.0,2496.0,36
2,19,1728.0,1920.0,1888.0,2272.0,37
2,19,1696.0,1792.0,1920.0,2208.0,38
2,19,1728.0,1792.0,1920.0,2016.0,39
2,19,1728.0,1696.0,1920.0,2112.0,40
2,19,2752.0,4064.0,1472.0,7073.0,41
2,19,1632.0,2208.0,1984.0,4737.0,42
2,19,1760.0,2112.0,1952.0,3744.0,43
2,19,1760.0,1920.0,2080.0,2944.0,44
2,19,1792.0,1952.0,2016.0,2656.0,45
2,19,1696.0,1824.0,2048.0,2304.0,46
2,19,1728.0,1824.0,1984.0,2176.0,47
2,19,1728.0,1856.0,1984.0,2080.0,48
2,19,1696.0,1824.0,1984.0,2112.0,49
2,19,1760.0,1824.0,2048.0,1952.0,50
2,19,1760.0,1824.0,2016.0,2080.0,51
2,19,1728.0,1792.0,1984.0,1984.0,52
2,19,1728.0,1760.0,1984.0,1984.0,53
2,19,1728.0,1760.0,1952.0,1984.0,54
2,19,1728.0,1792.0,1856.0,1952.0,55
2,19,1760.0,1760.0,1536.0,1920.0,56
2,19,1440.0,3136.0,2624.0,7393.0,57
2,19,1984.0,2400.0,2016.0,4769.0,58
2,19,1824.0,2464.0,2432.0,4097.0,59
2,19,1728.0,2144.0,2400.0,3264.0,60
2,19,1696.0,1952.0,2240.0,2752.0,61
2,19,1760.0,1952.0,2112.0,2400.0,62
2,19,1760.0,1952.0,2016.0,2272.0,63
2,19,1792.0,1888.0,2144.0,2144.0,64
2,19,1728.0,1856.0,2112.0,1952.0,65
2,19,1760.0,1856.0,1952.0,1952.0,66
2,19,0.0,0.0,352.0,0.0,67
2,19,1824.0,4161.0,1056.0,9026.0,68
2,19,1856.0,2816.0,2144.0,5473.0,69
2,19,1600.0,2368.0,2208.0,4257.0,70
2,19,1792.0,2080.0,2048.0,3360.0,71
2,19,1760.0,2048.0,2016.0,2848.0,72
2,19,1824.0,2016.0,2112.0,2528.0,73
2,19,1728.0,1952.0,2080.0,2240.0,74
2,19,1760.0,1952.0,2080.0,2144.0,75
2,19,1728.0,1856.0,2016.0,2080.0,76
2,19,1728.0,1856.0,2016.0,2144.0,77
2,19,1696.0,1888.0,2016.0,2080.0,78
2,19,1728.0,1824.0,2016.0,2048.0,79
2,19,1728.0,1824.0,1984.0,1888.0,80
