time_step,x,y,z,s1,s2,s3,s4,s5,s6
20,10.2161,-3.14359,-0.316035,-1.29766,1.83471,2.44381,-12.1666,-0.853464,3.71202
20,9.96227,-2.74375,-0.198719,-1.23478,-2.35477,0.598134,4.70722,-3.78598,2.23114
21,10.1155,-3.00233,-0.258574,-3.84134,2.26852,-3.77845,-10.2261,0.721756,-2.28244
21,10.0532,-3.1771,-0.55306,-1.64072,1.18919,0.892525,-9.85392,2.25598,-1.72461
21,10.1945,-2.99275,-0.205901,0.657779,0.28728,2.42669,10.7341,3.32144,-0.366818
21,10.0868,-3.02388,-0.289698,2.19628,-5.94821,-3.78708,-16.6965,-1.58585,0.165698
21,10.0748,-3.21781,-0.409408,3.59202,0.554972,3.15408,16.9147,-5.08387,3.59708
21,10.1347,-3.00951,0.11971,2.59132,-0.855807,1.99637,15.0828,-2.64832,4.1238
21,10.3573,-3.31597,0.0071826,-1.23304,-0.520845,-2.7684,1.0181,-2.52141,1.70037
21,10.2759,-3.3016,-0.335188,2.05056,-0.86915,-0.253706,11.5173,-2.55523,-2.07565
21,10.5058,-3.20105,0.095768,-0.729094,3.23407,-2.30027,3.29437,-2.58044,-5.36845
21,10.6279,-3.47638,-0.253785,-0.81571,-1.49871,2.69464,-5.50919,4.60643,0.088235
21,10.8912,-3.27766,0.0861912,-4.76095,0.960925,1.66433,9.17299,-2.06727,1.19511
21,10.4722,-3.14359,-0.155623,-1.89018,0.623428,1.75368,3.43209,1.78024,-0.448321
