x,y,z,s1,s2,s3,s4,s5,s6
9.67736,-2.12366,0.301669,0.108737,0.331275,0.718521,-1.71416,-1.25525,-0.799075
9.6606,-2.51152,0.0550666,3.54358,-4.25681,-2.68882,0.0325492,2.50088,0.53759
9.75397,-2.32716,0.129287,4.93051,0.324441,0.381598,2.97447,-0.46694,-3.67057
9.67736,-2.33674,0.383072,4.7482,-1.36651,-3.9801,-0.853841,3.3341,1.26016
9.92396,-2.83473,0.325611,0.866153,0.330723,0.252317,-0.021601,1.42157,-3.96003
9.64145,-2.38462,0.289698,-2.58704,0.25208,6.38426,0.0251252,3.02467,3.3356
10.1969,-2.79882,-0.0263362,5.9637,-3.05078,-0.0234514,-0.58927,-2.62838,-2.21071
9.58638,-2.76051,0.248997,1.60024,0.797032,1.44725,-4.66289,1.22215,3.19309
10.0868,-2.34153,-0.0287304,0.737144,2.64162,-1.43476,0.73431,-0.312847,-0.628124
9.79947,-2.93529,0.610521,-11.9982,1.26659,1.98402,-3.99086,1.20466,-2.54993
10.094,-2.89698,-0.237026,-22.6011,0.315724,-1.3636,-0.676683,-4.44271,1.12635
9.85932,-2.61447,-0.229843,-23.1059,-0.477534,4.57922,1.52592,-0.354693,1.06814
9.84256,-2.79882,0.557849,-14.6079,-4.6109,-1.83432,1.51968,-2.88979,0.872243
9.90481,-3.15556,-0.0550666,-51.028,-1.51566,-1.26585,1.95171,0.00995761,-0.376409
9.84735,-3.21062,-0.325611,-34.1792,1.29706,0.484303,-1.51262,-1.91158,1.18322
9.86411,-3.10767,-0.035913,-18.4088,-2.89606,-1.10328,0.779012,0.863649,-0.434726
9.96945,-2.75094,0.263362,-9.16981,5.16068,5.09873,2.56333,-2.89958,-2.34911
9.79707,-3.14837,0.0766144,-3.36907,0.845715,1.33552,-2.56522,-2.02224,-0.205717
9.86411,-3.23457,-0.0071826,-4.12727,0.565322,-3.46785,1.88393,4.41256,-0.0157176
10.2328,-3.1771,0.52433,-2.24524,-4.33181,-0.0974517,-1.6742,-1.36913,-5.41806e-05
9.93354,-3.13161,0.521936,-1.42263,-2.00458,-1.04119,1.82588,-1.82388,-0.604136
10.0772,-3.29681,0.0335188,0.713892,3.65077,-1.20439,2.87525,-2.20707,-0.04799
9.98382,-3.5099,0.105345,0.174399,3.11305,-0.119827,-2.43048,1.91073,-0.00119441
9.98142,-3.95522,0.107739,1.81206,1.41418,-0.0163819,3.31634,3.85515,1.44143
10.1251,-4.02465,0.222661,-2.67189,3.03013,0.298178,-4.56455,-1.86588,-3.48392
9.93354,-3.69904,0.318429,-1.09681,-1.71769,-1.26634,2.0591,1.93018,2.53815
9.92396,-3.4668,-0.251391,0.92168,-1.73469,-1.35242,0.560384,-3.11821,1.62577
10.2208,-3.70622,-0.059855,2.55574,1.34483,-1.33337,0.234221,2.12392,-2.88419
9.79467,-3.66313,-0.0167594,3.18409,0.856505,-2.75851,-0.493677,-1.74102,2.34508
9.59835,-4.27125,0.0407014,-1.37634,0.135065,-1.54113,1.14335,3.74934,4.06493
9.29429,-5.17626,-0.562637,-0.6363,-2.83944,0.667799,2.42729,-3.43659,2.02384
9.29908,-5.57609,-0.225055,-0.841153,0.622373,1.06008,-1.52257,-1.09298,2.43458
8.76038,-5.42047,-0.526724,-0.45981,0.788588,1.1902,-0.990145,1.49043,0.487596
8.45392,-6.98628,-0.814028,15.0056,-1.61485,-2.53883,0.630464,1.81985,-1.56697
7.95832,-6.87136,-0.73502,4.54753,3.34861,-0.387417,-0.728264,1.59458,0.509656
8.19774,-5.72214,-0.861912,-4.60497,-0.2618,3.60246,0.385014,-2.0354,-0.470494
8.52335,-6.44279,-0.371101,-6.05383,-2.04191,-0.773486,-0.277384,3.06916,-0.295349
8.23605,-6.49068,-0.758962,-2.47295,-1.47517,3.41011,1.26214,2.17226,-3.03056
7.89847,-6.79474,-1.05345,7.17026,0.976853,-1.40082,-0.393339,-0.243438,1.9705
7.56807,-6.8522,-0.47884,22.527,-0.80837,2.21953,1.15622,-3.41938,2.41413
7.63989,-7.58962,-0.739808,22.2967,4.11047,-0.0908855,2.73275,-4.31972,1.6157
7.64947,-7.37414,-0.972046,15.4954,-2.73549,2.427,-0.741198,3.63576,-5.76455
7.70454,-6.47153,-0.64404,-2.91114,1.94736,-0.86353,-0.550408,-3.99356,2.87811
7.76439,-6.06691,-0.658405,-11.919,-4.2075,-0.910272,0.0158566,-1.6414,-0.654088
7.78594,-6.62475,-0.909797,4.66336,1.49137,-3.06748,-0.268943,2.6369,0.933695
8.14746,-7.40047,-1.06302,16.4928,1.05055,-2.04139,1.28332,2.20659,-0.567198
7.94875,-6.99825,-0.727837,10.5698,-2.33645,1.52886,-0.381401,-1.94686,-2.11255
7.8841,-5.97353,-0.720654,-7.25447,1.78093,-1.06803,1.16219,4.2311,-0.365071
7.81467,-5.2457,-0.517147,-33.0129,-1.74402,1.05553,0.690881,-0.872901,0.716616
8.48744,-5.61679,-0.509965,-22.9892,2.09233,-1.0831,0.421461,-2.73767,0.129342
8.52335,-5.26964,-0.519542,-19.0778,3.03286,-1.81234,1.65399,2.46824,-1.69898
8.48505,-5.30555,-0.447716,-7.47373,0.83159,3.3166,1.54552,-2.16288,-0.155918
8.93516,-5.22175,-0.323217,-1.75103,3.53097,-2.31644,-0.616547,2.65428,-1.15311
8.85136,-5.21696,-0.687136,-0.988402,-0.263911,0.785403,-5.04815,1.63486,-0.359527
9.0836,-4.77883,-0.287304,-3.60646,-0.611196,-0.277515,2.55687,1.43597,0.979928
9.90002,-3.93367,0.023942,-3.56016,-4.66285,-1.6356,0.567999,-4.99924,0.886612
9.57201,-3.29681,-0.0071826,0.369356,1.3401,-1.54121,1.35428,2.49472,-2.10659
9.71088,-3.20823,-0.43335,0.371228,2.72529,0.315833,1.06284,1.6674,1.31669
9.83538,-2.70784,1.07978,-1.24098,-2.79843,2.22395,-3.46088,-1.41813,0.856576
9.76116,-3.66313,0.237026,0.703862,-2.34808,-1.53204,-4.40138,-2.33604,3.31874
9.79467,-3.66792,-0.842759,-2.71943,-1.23847,3.03094,2.45263,2.12043,-4.1033
9.52413,-3.56257,0.0670376,-1.91071,1.35804,2.4303,0.781407,-0.942325,-4.03827
10.4866,-1.96803,0.790086,1.58932,2.58468,1.27591,-4.57974,-1.24486,0.113958
9.64384,-3.14837,-0.225055,-1.26914,2.87921,-5.12714,1.5573,1.59474,2.5194
10.0221,-3.50032,-0.560243,0.0290174,-1.02164,-0.452417,-2.61,-1.90015,-2.86379
9.54807,-3.23217,0.160411,-0.229608,0.187682,-0.0362854,-0.747287,0.267578,-0.634495
9.67257,-3.18908,0.466869,-0.73925,0.758704,1.74131,1.72648,1.37659,-0.241722
10.003,-3.39019,-0.354342,2.46136,2.17418,1.01156,-2.45049,-4.36857,4.20778
9.84496,-1.99916,0.617704,7.22019,0.392363,2.2523,0.475386,3.39591,-1.49442
9.68215,-2.50673,0.713472,24.5416,1.03889,2.16893,-0.221001,2.16229,2.66288
9.92875,-2.76051,-0.347159,14.6645,0.282851,0.553854,0.98845,-0.0332299,0.472772
9.72764,-2.85149,-0.462081,30.9239,-1.85456,-1.21441,-0.554571,1.32537,-6.20802
9.79467,-2.17154,0.603339,27.5132,0.884679,-4.74638,-0.0628349,-2.64262,0.928887
9.77792,-2.33195,0.380678,35.0563,-5.1651,-1.33135,1.42801,1.28883,-2.29787
9.58398,-2.83473,-0.131681,21.9993,2.42283,-1.16767,1.13342,-2.85114,1.50627
9.79228,-2.03268,0.162806,10.076,2.23783,-0.618533,1.57361,-0.270505,1.27737
9.55047,-2.45166,0.411803,14.1187,2.09829,0.527949,-2.31969,3.68405,2.11445
9.63427,-2.31519,0.124498,4.86448,3.46553,-2.84891,-0.579618,2.45107,-0.269954
