x,y,z,s1,s2,s3,s4,s5,s6
-0.0118576,-0.0170536,-0.0474303,2.57288,-1.2636,0.800307,5.75174,-3.82298,1.10604
-0.00306432,0.00559571,-0.0447657,2.05474,1.63459,0.00464287,15.3249,-2.17393,-3.79459
-0.0166539,-0.0145222,-0.0668821,-1.19691,1.00378,-3.21501,-6.298,1.18292,-3.99203
-0.0171868,-0.0142557,-0.0739433,-1.08722,-3.80989,-1.0297,14.3913,3.05717,4.67756
0.00799387,0.00146554,-0.0572894,-1.18261,-1.72121,-0.153049,-6.02011,-1.15902,1.52103
-0.00306432,-0.000532925,-0.0436998,4.51723,0.840116,3.67184,-0.785523,-2.85185,-3.64408
-0.00519602,-0.0267795,-0.0528928,-1.87825,0.563179,-4.76118,10.4227,-1.90535,3.27696
0.0162542,0.00199847,-0.0456983,1.5914,-2.59041,-1.25302,3.04141,83.6782,2.06134
0.00306432,0.0129234,-0.0959265,-2.17655,-2.13207,-2.56158,-17.502,112.237,1.95825
-0.0110582,-0.00692802,-0.0675482,-3.07499,-0.517566,-3.76326,18.3707,130.196,1.1169
0.00106585,-0.0154548,-0.0719449,-2.2923,1.23384,-2.90492,25.1212,50.7207,2.53423
0.00373047,-0.0130567,-0.0646171,2.82367,1.87605,-2.95889,16.7842,84.1276,-0.0194026
0.000266462,-0.00346401,-0.083536,2.04122,-0.406302,-0.98325,10.8158,305.829,2.45459
-0.00759418,-0.0150551,-0.0812711,-2.95822,4.304,1.0002,7.64975,229.86,-2.29067
-0.0119908,-0.0397029,-0.0719449,-0.668184,1.67904,-1.11893,9.40311,161.318,-1.73925
0.000133231,-0.0353063,-0.0543583,-0.861888,-2.93117,-0.0882817,-10.0323,183.047,0.532257
-0.00253139,-0.019585,-0.0823369,-0.168026,0.50108,-0.00186167,24.6977,82.781,-1.0546
0.00439663,-0.0219832,-0.083003,-0.361847,0.41989,0.00281626,-2.15289,18.9598,1.64006
-0.0187856,-0.0251807,-0.0678147,2.67754,1.66144,0.606517,3.42216,-41.1242,4.18015
-0.00359724,-0.033441,-0.026513,-1.00866,1.24753,0.95646,11.0942,3.53582,-6.21584
0.0166539,-0.0491623,-0.0198514,1.03929,-0.487305,-0.609611,27.2789,-17.3036,1.36567
0.00599541,-0.0397029,-0.0698132,0.647265,-0.0352504,-2.44055,-11.4227,-43.2833,1.67101
