x,y,z,s1,s2,s3,s4,s5,s6
9.97903,-2.19069,-0.169988,0.48554,3.64581,1.34684,23.3852,-3.36617,-1.7269
9.97424,-2.66953,-0.536301,-0.859389,1.02708,1.94545,-6.24699,2.47392,1.56718
9.73961,-2.69108,-0.493205,-1.95985,2.47972,0.536172,14.5406,-0.389483,-0.152479
9.77313,-3.45483,-0.861912,4.35877,-0.882257,0.829985,0.976256,-2.0774,-6.21995
9.75876,-3.07176,-0.538695,0.641728,-1.52826,-0.679862,-52.6062,2.82988,2.69195
9.84016,-3.1388,-0.948104,-3.30482,0.592513,1.31149,4.53811,-2.81745,1.53322
9.84735,-3.24414,-0.814028,-2.5499,1.01585,-0.951759,7.08328,-1.75892,-0.367038
10.0556,-3.47638,-0.665588,5.56439,0.865466,-1.44506,34.8105,3.42408,-0.280504
10.058,-3.36385,-0.878672,4.8518,0.457168,2.08384,6.61535,0.623519,3.64069
10.0389,-3.60088,-0.509965,-2.58654,1.66699,0.437153,-27.4919,2.25544,-1.28882
10.1945,-3.65834,-0.462081,0.0282413,-3.07091,-1.88316,25.6958,-2.13213,-3.18327
9.79467,-4.33111,-0.577003,-0.704757,0.42056,2.6037,-39.54,-0.50091,1.92574
9.50977,-4.61841,-0.555454,1.8652,0.98415,1.59319,37.9688,-0.801294,1.2573
8.96389,-4.16112,-0.316035,1.7177,-2.02534,0.276435,5.17519,-1.58026,-0.493282
9.02853,-4.27604,-0.703895,-1.96599,0.221908,-1.65234,20.3208,-0.348415,-4.66155
8.74841,-6.01663,-1.13725,-1.21602,1.35562,-2.41054,5.95627,2.74761,0.730852
7.63511,-6.94318,-0.438139,40.839,2.82128,-1.93005,-27.3935,-4.45341,0.0246604
8.06128,-6.68221,-1.42694,10.4635,1.04376,1.26208,-32.4229,-2.17135,8.62209
8.21211,-5.60961,-1.18752,-18.3114,1.08576,0.514721,22.0603,3.25701,0.449324
7.91283,-6.33266,-0.746991,-10.4772,1.18851,0.847685,-21.1703,1.98482,1.08997
7.93917,-6.93121,-0.940921,35.5835,1.24625,2.21136,7.91633,-2.40524,-1.96524
7.61356,-6.90727,-1.02711,29.2077,1.27522,-4.2124,-0.623715,-0.94977,3.1321
7.49864,-7.7189,-1.36469,16.8832,-0.150528,-4.58551,-30.9652,2.43521,-5.29671
7.55849,-6.83544,-1.01754,11.4562,0.994056,0.636559,17.7941,3.8015,1.94499
7.87213,-6.27281,-1.03429,-22.3671,-2.59922,-10.7758,-46.2739,-0.710523,-0.913535
7.70693,-6.24168,-0.696712,3.05304,-1.55139,-1.42522,3.85485,-2.01974,2.86919
7.57286,-6.60321,-1.02472,9.03556,-1.38998,-3.23142,6.46524,0.227881,-2.01079
7.31668,-7.12754,-1.19231,9.42598,1.83984,-1.81136,-17.3433,-1.21876,0.982406
8.14268,-6.76362,-1.13485,4.7662,2.6404,1.97191,27.715,-3.06413,2.40088
7.38372,-6.12437,-0.770933,-2.50408,2.05509,-1.95881,-15.3733,-0.355443,-0.0908259
7.71651,-6.17704,-1.2378,-19.5473,-1.19969,4.53692,-18.6779,-0.603834,-0.460946
8.12352,-5.72214,-0.871489,-37.6798,2.09356,0.745003,6.08795,-5.56175,-1.70335
8.26478,-5.73651,-0.761356,-27.5731,-1.61284,0.534427,-30.6516,3.39602,-0.0604165
8.45632,-5.66468,-0.529118,-15.8427,1.85224,1.18431,11.5167,2.21496,-0.86713
8.55927,-5.78678,-0.600945,-4.488,1.75022,-1.91427,3.71147,4.01491,0.33494
8.67658,-4.85544,-0.095768,-5.92198,3.81343,-0.024906,-32.08,2.00056,-3.7851
8.64785,-4.43167,-0.466869,-1.79682,-3.32299,-1.60042,19.9803,2.19287,2.64267
8.7963,-4.72376,-0.861912,1.2638,0.179693,-2.36715,17.8273,-4.57636,-0.575525
9.14106,-4.88177,-0.28491,4.82984,-4.60203,-3.64957,4.00113,2.1018,1.59445
9.10036,-4.75967,-0.617704,3.35037,0.433288,-0.644359,9.03682,-3.20153,1.85737
9.16021,-5.13077,-0.308852,-2.82018,-2.42574,0.320016,-28.8902,-2.85678,1.00696
9.13627,-3.52187,-0.136469,-0.34346,-2.33323,-0.39077,17.7219,0.154647,-0.937877
10.1586,-0.869095,-0.684741,-0.377239,-0.713504,1.19924,-18.7881,-2.96671,2.29162
10.0461,0.256179,-0.0167594,1.53875,2.56906,-0.727211,-61.3729,-2.33232,-4.0871
9.95509,-3.62961,0.502782,1.51391,1.52152,1.57013,20.917,0.448488,-1.93879
9.51934,-5.24809,-0.912191,2.855,2.81399,1.24515,-44.2735,1.27018,2.54054
9.61511,-2.61447,-0.756567,1.05634,0.427417,0.652937,16.6997,-2.99827,1.55902
10.1059,-0.857124,1.22344,-1.78843,-0.711403,-0.511403,14.5183,-2.70221,2.53458
9.65581,-4.41012,-1.32639,-1.38627,-3.91625,1.94979,-28.4743,-0.297464,0.0333157
10.3573,-2.85868,-1.54905,0.714831,2.07994,1.15343,-16.5937,-0.65816,2.48514
9.7013,-2.92332,1.03669,1.08054,-1.50093,-6.67459,-35.2678,-1.27582,2.6495
10.0125,-2.59771,-0.131681,2.33759,1.01054,-4.75733,-7.22433,-1.54614,-3.12327
9.87608,-2.39899,-0.847547,0.775353,-2.5301,-4.2073,-50.6732,-0.00530368,-2.53315
9.93593,-2.04944,0.988805,-1.92858,-2.11682,0.951958,2.3921,2.34031,-2.77148
9.97185,-2.4756,-0.0502782,-2.05998,0.626217,-3.58232,48.4925,-2.05519,-0.0557496
9.93354,-2.229,-0.670376,2.30307,0.154164,-3.02692,6.65056,2.72238,2.36509
9.95269,-1.72622,0.514753,-1.15098,-1.07581,-1.90004,-23.366,3.71443,2.81421
10.1945,-2.5187,0.00957681,44.7061,2.24924,-0.435732,17.6184,2.33671,2.96795
10.1442,-1.72861,-0.112527,18.4779,-0.0880083,4.75586,11.6955,2.93388,0.762097
