x,y,z,s1,s2,s3,s4,s5,s6
9.94791,-3.64158,-0.481234,-0.15863,2.00784,-1.76088,-6.30938,2.10089,-2.23407
9.7851,-3.71819,-0.565031,-0.690566,-3.78126,-1.30391,-4.39657,0.918966,1.81925
9.71567,-3.00712,0.112527,-0.0911346,-0.236884,-0.448208,4.55384,-1.83485,-1.12151
10.0556,-3.68707,0.241814,12.9376,0.331763,-28.3977,2.7631,2.61047,0.939692
9.68933,-2.48039,-0.754173,18.8694,1.94527,6.30112,12.9938,-0.982612,2.33689
9.85932,-3.19386,-0.105345,6.05371,-0.326371,-1.81781,-0.0158613,-2.72984,0.176344
9.59356,-2.6432,-0.435745,0.634218,4.64971,-5.11941,-21.6494,-0.935173,1.43922
9.66539,-2.83473,-0.275333,39.9025,-1.83917,-3.19149,2.30484,1.85318,-5.16342
9.78749,-2.19069,-0.0550666,40.1651,-1.87658,-1.0925,-7.55805,0.28089,0.0521356
10.0365,-2.24337,0.430956,44.3456,-0.172099,-0.492905,7.56747,-1.35881,-0.879645
9.87368,-2.38462,0.227449,23.7188,1.42294,-0.540102,6.76726,2.6843,2.3675
9.76834,-2.37984,0.155623,14.9837,1.43769,7.28287,-1.03112,-0.658378,-3.21045
9.96945,-2.05901,-0.059855,9.76133,-3.54889,-3.18251,2.8907,2.07736,0.00632876
9.7037,-2.48279,0.395043,10.7608,-1.28656,1.54817,-0.250727,5.02111,-2.73474
9.7444,-1.98958,-0.308852,-4.80202,-0.589693,-1.30891,-25.0553,-2.56497,3.03597
9.84256,-2.30801,0.0191536,-6.13972,0.852309,0.310164,1.03099,2.61088,-3.04334
9.82819,-2.20266,0.167594,-1.60685,-0.61726,-1.50479,3.7477,-0.647777,1.21137
9.79467,-2.28646,-0.129287,-0.891591,2.78681,-0.281656,-5.97899,0.113951,2.27681
9.97424,-2.70784,-0.270545,-4.76628,-0.329227,1.343,-0.594692,0.397056,-1.00806
9.85932,-2.32716,-0.14844,-1.88993,1.12615,2.23136,-3.03323,3.40767,0.150107
9.51934,-2.34632,0.222661,9.19401,2.41008,1.00457,-0.0626656,0.518934,2.40673
9.83298,-2.60489,-0.0383072,16.1727,-0.624616,-0.653352,-2.85454,-3.03169,-0.583521
10.0532,-2.59292,-0.387861,-9.4429,-1.90856,1.85195,-9.29927,-2.68846,0.462621
9.84496,-3.04542,0.0023942,3.14113,-3.12422,0.26774,-15.2037,3.19679,0.294049
9.65581,-2.04704,-0.129287,-14.9697,1.68492,-3.94397,1.54236,2.8799,0.150152
10.1706,-3.35188,-0.349553,2.71345,1.41743,2.85588,-18.595,-0.745837,0.0741188
9.89523,-2.4373,-0.105345,-21.5693,-2.4346,4.47994,9.30688,4.29321,0.0363795
9.62229,-3.13161,0.397437,-10.0522,0.498227,-3.51798,-1.42836,-3.16505,-1.72458
10.1299,-3.33033,-0.418985,-26.5511,0.698738,0.0372056,-12.082,0.552539,-0.699465
9.96945,-2.94008,-0.397437,-54.0667,-3.6343,2.45193,8.82336,2.20246,1.41277
9.87608,-3.52905,0.0909796,-38.0502,2.41169,4.90527,-3.89682,-3.90214,-1.12255
9.74679,-3.07415,-0.301669,-38.7072,-0.413746,-3.85827,8.71236,0.519629,-0.180578
10.0149,-3.64637,-0.416591,-24.7033,1.09367,-1.61892,5.82979,4.18867,-2.10003
9.96466,-3.36385,-0.387861,-11.0226,0.954973,-0.164024,-17.4653,3.91851,2.50514
9.89045,-3.08852,-0.21069,-7.88127,2.24805,5.43386,0.989044,-3.90239,-5.352
10.0461,-3.28245,-0.438139,-2.94744,2.47135,0.88367,-3.65297,-3.04099,1.33576
9.9072,-3.23457,-0.134075,0.0780436,14.5966,-2.0023,-18.6791,11.5987,2.45077
10.2879,-3.3447,-0.380678,-2.40235,13.7283,-1.5027,11.244,2.08056,-4.09506
10.161,-3.99353,-0.579397,-1.3968,5.04348,-2.52567,11.3485,-2.41517,2.36959
9.85693,-3.90015,-0.727837,2.17579,2.01741,0.0413732,8.73586,-1.49255,-1.02265
10.0413,-3.89058,-0.447716,-1.55643,0.0404792,-1.30462,2.66554,-0.759175,0.439962
9.73961,-3.4261,-0.519542,0.138911,-0.367892,-0.456097,-16.8824,4.2479,-0.837321
10.2041,-3.58891,-0.287304,4.77161,18.5048,3.81059,12.2234,-0.915538,-5.12745
9.95748,-3.92649,-0.201113,-0.953786,9.75542,2.83506,9.49011,-0.41595,-0.431394
9.68215,-4.37181,-0.500388,1.58357,-23.4251,-3.67891,-12.7756,-2.24567,-2.90409
9.66539,-4.72615,-0.509965,-0.479471,-22.412,0.0164057,14.5348,-0.448946,1.74746
9.14585,-4.98712,-0.617704,-1.48553,-10.5259,-2.70825,-2.90082,-4.17896,0.839194
8.76517,-5.32949,-0.840364,0.599539,-5.11665,3.8861,18.9022,-1.03599,-2.47033
8.63828,-5.68623,-0.754173,0.413241,-0.761066,-1.34183,14.1872,5.04101,0.805403
8.35815,-6.93121,-0.80924,7.41323,2.66421,0.792759,-2.23863,4.17908,0.0432698
8.41801,-6.50983,-0.849941,14.7358,-2.13638,2.79417,-2.08245,-0.376042,-3.19282
8.72447,-6.08366,-0.897825,-4.20732,-1.3566,0.750464,-2.92351,1.33999,1.55905
7.86495,-6.21774,-0.797269,15.0971,-2.96781,-1.12796,-1.071,-2.38861,-1.83495
9.33738,-6.51462,1.02472,9.69065,0.916099,1.58789,5.33978,-1.44449,4.02218
