time_step,x,y,z,s1,s2,s3,s4,s5,s6
17,9.80186,2.35829,0.198719,-1.20168,0.361458,-2.49553,-18.8222,-1.90175,0.989309
17,10.0628,2.38941,0.476446,1.60291,0.121575,-1.78442,8.89454,-2.17322,1.24555
17,9.99818,2.19788,0.483629,0.680285,0.659378,-2.66731,-3.11191,-3.52381,-2.1292
18,10.1394,2.42772,0.383072,-0.280921,-2.80533,3.38445,-5.75395,1.76724,0.452527
18,10.137,1.99916,0.272939,-1.93534,2.05904,-1.93699,-9.72325,-1.3972,0.658763
18,10.0125,1.49159,0.337582,2.60509,0.180356,2.14009,4.69425,-0.355512,0.66453
18,10.0796,2.11168,0.409408,-2.1189,0.618598,-2.99332,-19.7301,4.78021,1.49397
18,9.89523,2.26013,-0.363919,0.0961571,-2.52916,-1.6001,19.8855,-2.0646,-3.7852
18,9.98142,1.901,0.442927,-2.19798,0.781009,-1.09846,-2.75949,2.00452,1.6843
18,9.84256,2.00155,0.11971,0.996123,0.564519,-0.566537,-9.46147,0.951272,1.44622
18,10.0676,2.0662,0.335188,-0.462919,-4.02702,0.0222481,-6.87794,2.81055,-3.55547
18,10.0149,1.86269,0.596156,-1.14762,0.749832,2.01068,23.7161,-6.74944,1.89165
18,10.0652,2.19309,0.3304,-0.645203,-1.4323,-0.274787,14.0874,2.25418,3.29876
18,9.97424,2.2697,0.402226,0.813988,-2.60621,-0.550441,-19.544,2.20988,0.99465
18,9.87129,1.78129,0.335188,-2.07703,-0.310838,-0.307132,-12.576,1.78712,-2.44858
19,9.96227,1.87227,0.320823,2.17223,-2.11015,-0.456266,-17.9522,-2.77613,1.11356
19,9.89762,1.99198,0.500388,3.09388,-0.90778,1.49131,0.380734,-4.26656,1.35865
19,10.0532,2.06141,0.371101,-2.01654,1.84175,-1.69252,4.26693,-3.86418,1.34371
19,10.0532,1.63045,0.452504,1.27157,1.10824,-1.88263,6.15883,-0.0802707,1.32424
19,9.90242,1.76453,0.0933738,0.221638,1.46876,0.120315,6.94074,-1.31615,3.8912
19,10.0245,1.79565,0.438139,-2.80752,0.2702,3.33521,-14.7356,3.79057,3.94089
19,9.98861,2.01113,0.23942,-2.54534,1.22955,-1.78608,19.0545,2.86138,-4.17868
19,9.98861,1.83875,0.337582,1.22512,-3.61877,3.13698,8.50462,-4.80036,-2.59744
19,10.0844,1.91297,0.361524,4.30761,-0.180317,2.20062,-11.5172,-1.8448,-1.32223
19,10.1394,1.67115,0.129287,-2.71081,1.19261,1.74282,18.4905,3.15931,2.22765
19,9.97903,1.79086,0.385466,-0.0198362,-3.62033,4.70098,2.43405,2.51856,-1.52965
19,9.84974,1.76692,0.414197,3.59284,1.86521,-0.460681,-22.7461,1.39345,-3.03024
19,9.88805,1.45089,0.0981622,3.29432,0.103885,-1.00732,12.8503,2.74193,3.76753
20,10.058,1.86987,0.347159,-0.522935,1.72039,-2.60872,0.795499,3.04086,-1.09401
20,9.91917,1.63763,0.0981622,1.29382,1.29565,-0.633432,-12.2157,-1.16522,-2.84547
20,9.94551,1.57299,0.169988,-1.80413,-0.764392,-0.252353,2.51341,2.30047,1.27787
20,9.9072,1.84832,0.225055,-0.268247,2.68192,-0.118427,0.786895,1.99046,8.36904
20,9.80904,1.26653,0.263362,-1.81842,-3.86838,0.777637,5.18396,1.05301,-2.63271
20,9.80425,1.40061,0.0622492,1.23234,1.05086,1.89626,5.1608,-0.917025,-2.19844
20,9.87368,1.42455,0.177171,-3.52504,0.780098,1.36793,-21.1106,-1.48551,2.55621
20,9.87847,1.54665,0.363919,-1.26367,-1.03388,1.31458,6.7811,2.66364,2.48675
20,9.77792,1.652,0.229843,0.862521,1.41074,0.0973275,2.51679,-3.54478,-1.78081
20,9.9072,1.49159,0.373495,-1.1864,0.863824,-1.67192,-17.1129,3.28417,-2.28013
20,9.80425,1.51792,0.301669,0.41144,-1.0012,-0.671612,15.2067,5.84833,2.16885
